,zl,m_h,m_acc,e_h,p_h,con,m_g,e_g,p_g,tb,vel_disp
262900,2.825,150660700000.0,0.0,0.1775206,177.9925,3.512693,598362300.0,0.1002511,171.2708,0.06323093,40.56487789290481
263000,2.841,101157900000.0,0.0,0.05237309,41.69836,3.810647,368548600.0,0.1509899,74.12605,0.1185636,45.55249355969231
263100,2.855,988553100000.0,0.0,0.4239379,-142.5856,3.906921,18239870000.0,0.5182712,-130.8571,0.07181426,115.954551665667
263200,2.871,297166600000.0,0.0,0.07440597,-98.28199,4.744571,2203022000.0,0.4200453,-65.83288,0.06220105,60.80545372828748
263300,2.886,647142600000.0,0.0,0.3603947,52.92489,2.436761,5607490000.0,0.2239219,95.26293,0.1038956,67.72295839514453
263400,2.903,110917500000.0,0.0,0.0267914,166.2318,2.397055,460246100.0,0.3722322,154.5634,0.07072421,33.85550735605664
263500,2.919,151008000000.0,0.0,0.2078717,-105.4994,4.917638,509105300.0,0.1569875,-84.31418,0.1215093,57.09932700132929
263600,2.935,760326300000.0,0.0,0.02081003,-98.33403,5.927216,12464780000.0,0.2863457,-32.24325,0.04646947,119.17811924770226
263700,2.952,353997300000.0,0.0,0.2726478,52.57899,5.419492,2969323000.0,0.3914609,-5.452216,0.09412676,73.15957787403805
263800,2.968,341192900000.0,0.0,0.07542501,91.33706,2.422574,1685613000.0,0.3207461,102.6023,0.09688605,50.40202736993789
263900,2.986,134896300000.0,0.0,0.08479373,-167.4904,3.75037,628778100.0,0.3529717,-258.7707,0.09869912,47.33645248733195
264000,3.003,110917500000.0,0.0,0.2810087,125.509,3.210179,325627000.0,0.3087705,77.30347,0.1183505,44.07645421607121
264100,3.02,110153900000.0,0.0,0.2481901,-35.03038,3.883428,242510800.0,0.2384458,-92.58012,0.0830162,42.28450238146057
264200,3.037,127643900000.0,0.0,0.4755631,-166.0827,2.328789,366700100.0,0.3168961,-185.4109,0.09293012,36.99055242967267
264300,3.054,228559900000.0,0.0,0.2291863,-161.4914,3.775937,1101325000.0,0.4061433,-205.0225,0.07120397,50.60396608382055
264400,3.073,126473600000.0,0.0,0.2535792,112.8386,4.919434,534715500.0,0.1470943,104.4771,0.08919328,51.571598103905565
264500,3.09,277332000000.0,0.0,0.3815847,-145.5661,4.305315,1876856000.0,0.1461659,-135.6583,0.07090827,59.120571920299824
264600,3.109,114551300000.0,0.0,0.278032,-140.6819,6.882872,374354900.0,0.382174,-127.9321,0.1459852,68.04479523462517
264700,3.127,133352100000.0,0.0,0.1430502,-84.48361,3.550445,567135600.0,0.4288626,-41.64462,0.0443606,39.15009250851207
264800,3.145,590201100000.0,0.0,0.1117795,-179.7171,2.849238,4191678000.0,0.4576095,-216.4985,0.0438721,72.92452007892066
264900,3.163,105925400000.0,0.0,0.08062128,110.5532,3.810513,255261800.0,0.1700832,101.8241,0.08751248,43.42959467853469
265000,3.182,109395600000.0,0.0,0.2727686,-50.81496,6.371142,242120200.0,0.2037177,-18.27385,0.1499857,65.93917816771648
265100,3.202,116144900000.0,0.0,0.367269,100.695,5.054921,391491500.0,0.4609097,119.7156,0.05488919,44.84534039409628
265200,3.22,152405300000.0,0.0,0.3201338,-7.113467,2.96804,692189300.0,0.104698,-20.38901,0.07903162,43.18433389710599
265300,3.241,106169600000.0,0.0,0.2605708,-79.44726,5.011565,330387800.0,0.3124229,-99.04736,0.05606022,43.99122772415812
265400,3.26,190107800000.0,0.0,0.2742676,34.06817,3.11648,910276000.0,0.4570286,43.14236,0.102229,50.2172283112538
265500,3.279,4487454000000.0,0.0,0.01930391,-12.2575,3.327513,65569380000.0,0.472337,-13.547,0.2144033,165.58010700418657
265600,3.3,379315000000.0,0.0,0.2326629,-147.5195,3.764283,3047808000.0,0.2873317,-206.1413,0.1488553,74.12663380912691
265700,3.323,112201800000.0,0.0,0.09267426,5.532082,3.870411,316704200.0,0.2358255,48.78261,0.08231079,44.77687272035378
265800,3.343,253512900000.0,0.0,0.1727266,89.80511,2.735504,1342832000.0,0.3797664,41.88686,0.07511845,49.31891952852191
265900,3.364,116412600000.0,0.0,0.3326255,-11.63304,3.950086,380128200.0,0.07760619,11.90029,0.06397345,42.77797662864288
266000,3.385,214783000000.0,0.0,0.2319941,135.187,4.275366,928240300.0,0.136347,197.2383,0.04471495,49.93340131606622
266100,3.407,1124605000000.0,0.0,0.3020615,80.37472,4.2414,21524820000.0,0.35768,84.60124,0.122096,120.91423213367344
266200,3.43,157036300000.0,0.0,0.4066034,82.99324,3.017288,817953200.0,0.4344919,53.33717,0.07622738,45.37461268510244
266300,3.454,117489800000.0,0.0,0.3913438,-26.54239,4.316368,261638500.0,0.1510789,11.90111,0.06563576,44.66381008277282
266400,3.476,271019200000.0,0.0,0.1383583,-114.7945,4.246984,1758507000.0,0.4675813,-103.954,0.07329428,61.4256326622593
266500,3.501,521194700000.0,0.0,0.21702,-121.0175,5.115733,5487533000.0,0.3131706,-99.63231,0.05009741,88.65351629251423
266600,3.525,144211500000.0,0.0,0.3302718,-98.07155,3.106501,573060100.0,0.496882,-144.4758,0.182325,58.01971037307855
266700,3.549,249459500000.0,0.0,0.3125408,108.4468,3.296909,1512102000.0,0.2454927,97.8535,0.0765675,55.01016638057779
266800,3.576,122743900000.0,0.0,0.1494444,69.64345,4.809174,394802100.0,0.5407782,53.15932,0.05081885,45.73444321621544
266900,3.601,144877200000.0,0.0,0.4100987,-103.3495,5.085882,513946500.0,0.5815766,-104.4507,0.1237838,64.21872949604953
267000,3.627,100693200000.0,0.0,0.1108615,54.34544,3.698992,356328300.0,0.3069852,23.65356,0.06593257,42.26492494305235
267100,3.652,148593600000.0,0.0,0.2558177,30.71968,2.639103,882973500.0,0.4063863,20.85047,0.1053326,48.01294909464022
267200,3.679,100000000000.0,0.0,0.3248124,57.22054,2.807909,394875100.0,0.387125,26.0966,0.1157163,45.25775673260603
267300,3.706,701455300000.0,0.0,0.04257578,-176.1245,3.611025,6134457000.0,0.1649095,-154.9149,0.05142415,88.47285351612004
267400,3.735,124738400000.0,0.0,0.2356725,-174.3898,5.123093,605049400.0,0.4341837,-172.614,0.06999553,54.21571237253185
267500,3.765,291742700000.0,0.0,0.2966792,-128.4869,2.088602,1771774000.0,0.298028,-100.0081,0.03941485,53.41128699468408
267600,3.796,164059000000.0,0.0,0.2158075,112.3664,3.49457,511571000.0,0.1598246,138.9623,0.06403071,46.58661957430585
267700,3.826,193642200000.0,0.0,0.2096991,159.983,6.42466,928674100.0,0.141546,166.5157,0.08342907,71.19477560002521
267800,3.856,276057800000.0,0.0,0.01562632,33.05162,3.104215,2387161000.0,0.2569347,85.33785,0.0962098,62.71592427276736
267900,3.888,262421900000.0,0.0,0.1165084,-161.8069,4.200484,1512195000.0,0.3933045,-133.7416,0.06472317,61.44030327585995
268000,3.92,190107800000.0,0.0,0.09349087,-18.9577,4.58024,917948600.0,0.3236562,-54.55172,0.04889197,54.332748818674624
268100,3.953,135831300000.0,0.0,0.1302883,-41.94372,4.890826,542366200.0,0.2697182,-104.7704,0.08758086,58.81179793660024
268200,3.985,231739500000.0,0.0,0.07395015,-97.61047,2.61446,1413280000.0,0.2523896,-122.6141,0.071212,51.93446849273043
268300,4.02,142889400000.0,0.0,0.2924125,-156.8757,2.236389,705810300.0,0.4516899,-81.34526,0.10178,45.82198405998308
268400,4.055,328851600000.0,0.0,0.3026411,156.387,3.107932,1678569000.0,0.1224289,175.8196,0.1082064,65.0834940231663
268500,4.092,157398300000.0,0.0,0.1554957,54.83146,2.635397,437237100.0,0.09161738,91.57651,0.06550554,42.51859266395246
268600,4.132,108893000000.0,0.0,0.4023751,79.1738,4.840463,313178600.0,0.1910068,47.86607,0.1407216,65.2492056509354
268700,4.173,194088600000.0,0.0,0.1741241,-178.9828,3.395797,1206102000.0,0.2303061,-198.2816,0.08380223,57.2514757548028
268800,4.214,187068200000.0,0.0,0.2787081,-43.93607,3.529105,787589900.0,0.2638276,-19.93286,0.1777789,70.52599711521044
268900,4.258,201372400000.0,0.0,0.2389361,73.37066,3.002037,1293442000.0,0.227077,36.37409,0.1155562,60.40058618792831
269000,4.305,233345800000.0,0.0,0.2038311,89.38844,4.607004,1077401000.0,0.5484104,95.30545,0.03680357,57.95344694569112
269100,4.354,123310500000.0,0.0,0.3087731,-175.3732,4.462907,596639300.0,0.03919991,-137.1176,0.1773047,71.74439490205987
269200,4.403,133659600000.0,0.0,0.2497826,94.66449,2.89149,655114700.0,0.1858569,122.1514,0.1901592,63.18666198404202
269300,4.456,154170000000.0,0.0,0.5190564,149.1035,5.582,609841600.0,0.4161328,141.9377,0.1801039,84.29277026760853
269400,4.512,118850200000.0,0.0,0.2027441,-9.938454,3.368573,487089800.0,0.4643292,-13.83753,0.06716585,47.85209356573577
269500,4.572,136772900000.0,0.0,0.2615624,50.67544,4.059784,532858000.0,0.2963413,8.899503,0.08443291,57.54646104293593
269600,4.632,222331000000.0,0.0,0.3326728,106.896,4.766276,1741251000.0,0.4697814,101.8652,0.0618317,69.12300536023614
269700,4.695,223872100000.0,0.0,0.05960817,-122.0695,6.569435,1095854000.0,0.2098921,-126.7619,0.03304653,67.75675904476027
269800,4.761,504661300000.0,0.0,0.1548625,-70.24949,2.37414,7092656000.0,0.2787446,-128.7832,0.1211487,84.41474981871092
269900,4.833,151705000000.0,0.0,0.1127778,-62.14773,3.827414,898074900.0,0.5644647,-89.41302,0.1449063,70.6371580681766
270000,4.915,115877700000.0,0.0,0.1226132,161.3581,2.298392,422127100.0,0.5747976,209.4432,0.09021108,46.17737151381356
270100,0.053,224905500000.0,0.0,0.4203072,96.72175,11.45288,5727949000.0,0.5182035,141.7287,1.424811,60.0764855644719
270200,0.247,4139997000000.0,0.0,0.1518443,-71.63739,7.623115,75573850000.0,0.2795384,13.94374,0.2651633,163.70433331485472
270300,0.321,1264736000000.0,0.0,0.222741,-55.55419,11.6071,47369970000.0,0.4795746,-101.2726,0.2279108,136.12560076994592
270400,0.371,116681000000.0,0.0,0.09041521,92.21199,12.35974,625210100.0,0.4035354,54.87067,0.1961608,45.107226374749736
270500,0.411,231739500000.0,0.0,0.1570587,-69.37984,8.93412,3388810000.0,0.1819566,-40.56706,0.2531368,54.35311541052744
270600,0.443,424619600000.0,0.0,0.2770136,71.06621,9.996267,10780330000.0,0.2359203,69.18364,0.1496053,78.84497185036679
270700,0.473,554625700000.0,0.0,0.2814821,15.98491,6.640201,18608050000.0,0.578495,68.50283,0.1011751,104.04657409973964
270800,0.503,109900600000.0,0.0,0.3543782,-5.781957,12.35654,697390400.0,0.4033817,-71.57044,0.2051175,49.2014765226262
270900,0.529,307609700000.0,0.0,0.3745459,-55.58101,11.80301,5645463000.0,0.4484315,-56.66394,0.2205719,70.44719083497581
271000,0.553,184077200000.0,0.0,0.07187956,-55.09538,4.989603,1729311000.0,0.2615639,11.02114,0.1735667,38.1789411801993
271100,0.576,166341300000.0,0.0,0.2563686,-112.4725,7.001238,1331275000.0,0.3277282,-164.836,0.1522555,41.08166700666524
271200,0.598,184077200000.0,0.0,0.193614,78.67319,14.42036,1815897000.0,0.3093202,49.20172,0.152007,60.93109784008102
271300,0.62,133967700000.0,0.0,0.3975821,140.8776,15.16153,864551400.0,0.303692,104.2368,0.07917469,49.08350478892344
271400,0.641,141579400000.0,0.0,0.2030521,9.084344,8.9493,903798800.0,0.476186,46.28311,0.07940557,39.39777047599467
271500,0.66,279254400000.0,0.0,0.4493523,-63.54923,11.08371,3772879000.0,0.2843474,-52.04086,0.0441665,70.22814037715408
271600,0.679,173380400000.0,0.0,0.2758403,-12.2762,7.914681,942205000.0,0.1735173,-3.502544,0.1754242,45.98227866205579
271700,0.697,101391100000.0,0.0,0.03865685,-137.2726,8.156109,242778800.0,0.296181,-191.4415,0.1281567,36.59624340066259
271800,0.714,173380400000.0,0.0,0.04593068,159.6573,12.76569,2401103000.0,0.406784,210.577,0.1026303,57.70767191188105
271900,0.73,175792400000.0,0.0,0.1902173,42.5542,10.04019,1352556000.0,0.417524,33.27785,0.1493017,52.12844051970273
272000,0.746,796159400000.0,0.0,0.3257975,78.34411,9.117007,23541490000.0,0.1028584,56.52714,0.08909945,117.72996313405612
272100,0.763,1288250000000.0,0.0,0.2391573,170.695,7.686732,52678860000.0,0.2008174,176.3001,0.05538763,204.7197039838268
272200,0.779,137720900000.0,0.0,0.4545244,102.8984,7.338739,894224000.0,0.3894365,56.48166,0.1328794,41.29905781645317
272300,0.794,162554900000.0,0.0,0.2902369,-2.364021,7.608174,1439353000.0,0.1774764,-5.514171,0.07629921,42.741630135646325
272400,0.809,153461700000.0,0.0,0.08350386,64.85357,8.462379,939194700.0,0.5068409,26.31909,0.07277982,40.827956250163965
272500,0.824,410204100000.0,0.0,0.4756674,21.80018,9.838628,7776052000.0,0.2310821,4.720536,0.05951692,84.28831122465081
272600,0.839,118850200000.0,0.0,0.2707593,-80.94038,9.009884,541873600.0,0.4116619,-76.46128,0.1396652,44.79480316839804
272700,0.854,146892600000.0,0.0,0.148454,57.96116,6.473165,967124300.0,0.2728696,54.15084,0.1036921,38.84513444003444
272800,0.868,200909300000.0,0.0,0.08143666,71.52944,8.830117,1532988000.0,0.3784132,78.15047,0.07922792,47.90850442624511
272900,0.882,129121900000.0,0.0,0.1523326,52.17484,6.415632,596184000.0,0.1865871,92.92019,0.1038045,36.38480712906037
273000,0.896,253512900000.0,0.0,0.02512107,-87.45033,4.97904,3857801000.0,0.5607933,-144.8781,0.05375261,59.07492784885479
273100,0.91,169824400000.0,0.0,0.107085,-128.2881,16.46568,1134447000.0,0.3579171,-88.21541,0.08777941,62.49043838281013
273200,0.923,107646500000.0,0.0,0.1695117,80.48297,7.690532,409703400.0,0.3632669,92.49157,0.1399081,41.51756353930124
273300,0.936,103038600000.0,0.0,0.3030175,-4.657739,5.903539,429093400.0,0.5346363,9.964273,0.1385836,36.27288388396727
273400,0.949,130918200000.0,0.0,0.01084686,160.2065,9.218754,562777400.0,0.4004158,182.0836,0.1411374,48.50517148529691
273500,0.962,203704200000.0,0.0,0.1070704,76.42612,5.627838,2149465000.0,0.2150903,54.57851,0.08254587,45.07093573935414
273600,0.975,102329300000.0,0.0,0.3615686,88.84151,2.901446,378232800.0,0.4482649,124.2405,0.1661953,28.06918143139919
273700,0.987,147570700000.0,0.0,0.1812782,-145.5982,8.431666,941181900.0,0.1943089,-182.7876,0.1731189,51.915349684068886
273800,1.0,161064600000.0,0.0,0.4409633,176.4457,10.56688,1297320000.0,0.3735451,193.8398,0.1150112,54.63654673277532
273900,1.013,100230500000.0,0.0,0.2620934,82.30104,6.919359,281786600.0,0.41167,105.7672,0.09855068,35.68110467164588
274000,1.025,103992000000.0,0.0,0.366253,-173.4571,7.387825,434756600.0,0.3330584,-140.4887,0.1493468,42.897204677571246
274100,1.036,1545254000000.0,0.0,0.08593151,113.9126,7.311897,56247010000.0,0.4626166,76.09619,0.1795546,135.0962696105464
274200,1.049,133352100000.0,0.0,0.1444996,-161.473,6.569721,571816500.0,0.07762795,-149.1283,0.1281372,41.51034645805935
274300,1.06,805378400000.0,0.0,0.09006751,-131.1592,6.309768,29201520000.0,0.06989263,-161.0432,0.08214487,125.75057521278627
274400,1.072,153108700000.0,0.0,0.3006916,37.55453,6.256454,779979500.0,0.1004756,72.32644,0.1334675,43.143270524979286
274500,1.084,103514200000.0,0.0,0.1997759,-143.5444,5.203252,294013800.0,0.401378,-125.5044,0.161208,37.37556641042525
274600,1.095,187068200000.0,0.0,0.2561208,109.5173,7.754369,1003355000.0,0.1542652,163.19,0.1608701,53.4281367637096
274700,1.107,120226400000.0,0.0,0.1954884,152.5725,6.558177,467598300.0,0.2423515,138.132,0.0923918,37.49728797818821
274800,1.118,147231300000.0,0.0,0.3454505,-44.62823,8.024826,1071078000.0,0.1909556,-60.81203,0.07785971,44.633212248915655
274900,1.129,223357200000.0,0.0,0.500624,64.19161,14.44757,1679327000.0,0.288628,95.32093,0.05546751,62.79412342686773
275000,1.141,126182800000.0,0.0,0.230608,155.0396,4.60911,534654200.0,0.2868787,121.7842,0.09079062,32.72958750414596
275100,1.152,671428900000.0,0.0,0.1708466,-121.4858,4.683355,11634210000.0,0.3494739,-162.511,0.07252774,86.20860540553024
275200,1.164,118032100000.0,0.0,0.2802952,-26.47483,5.217547,445022800.0,0.5873324,-25.06675,0.06352341,31.315051748520062
275300,1.174,307609700000.0,0.0,0.04080259,-12.84364,6.132082,3359731000.0,0.2565162,-5.7517,0.1178718,56.36921849194432
275400,1.185,267300600000.0,0.0,0.2145406,145.429,6.630861,2555962000.0,0.2186178,146.1376,0.06000506,53.52109410808428
275500,1.196,122180000000.0,0.0,0.3258733,88.32804,8.60021,523967800.0,0.2593454,152.7472,0.05209932,39.01034294672113
275600,1.207,211348900000.0,0.0,0.1358185,-178.2971,7.076018,1275985000.0,0.4651418,-156.3306,0.04732704,45.24640843094457
275700,1.218,283791900000.0,0.0,0.1811979,-19.24648,4.529351,2350997000.0,0.2114132,-37.50275,0.1490963,49.16648815543186
275800,1.229,103992000000.0,0.0,0.07702176,94.11928,7.42803,300659400.0,0.3195,109.5557,0.08156551,38.12082919010484
275900,1.239,612350400000.0,0.0,0.2680904,96.63681,7.311604,9113935000.0,0.1307433,141.5895,0.1484619,81.050553706586
276000,1.25,127938100000.0,0.0,0.03598448,60.30735,10.14504,606120600.0,0.1681072,41.8339,0.07003382,46.82298405277076
276100,1.26,447713300000.0,0.0,0.01855128,-25.12878,5.919331,8601677000.0,0.1784323,-60.43834,0.07403696,77.76632695019806
276200,1.272,110407900000.0,0.0,0.3088176,33.85102,4.613093,264875300.0,0.1375568,64.77134,0.07496395,29.88510562396994
276300,1.282,411149700000.0,0.0,0.1316755,68.11405,5.862447,9172031000.0,0.2915467,49.4353,0.05743986,85.4181660190441
276400,1.293,100000000000.0,0.0,0.3039382,-68.69676,5.68282,356435200.0,0.1268366,-107.5618,0.05985238,31.638785282754167
276500,1.303,613762000000.0,0.0,0.2373882,-157.1654,4.182265,10656300000.0,0.4641872,-157.021,0.1286224,72.31551603105734
276600,1.314,184926900000.0,0.0,0.1802953,165.1732,6.626464,1129251000.0,0.2531793,228.7426,0.09055477,46.35159582525927
276700,1.324,197697000000.0,0.0,0.2594272,20.18496,7.820567,975238800.0,0.3543074,16.41763,0.09663562,50.89633567070594
276800,1.334,185353200000.0,0.0,0.250972,81.23645,5.95899,1073473000.0,0.2935426,45.3818,0.07857844,43.11887202635674
276900,1.344,287078100000.0,0.0,0.2600528,-115.8487,8.219444,2467667000.0,0.3615993,-115.335,0.07385571,59.0748098834222
