,LENSID,FLAGTYPE,NIMG,ZLENS,VELDISP,ELLIP,PHIE,GAMMA,PHIG,ZSRC,XSRC,YSRC,MAGI_IN,MAGI,IMSEP,XIMG,YIMG,MAG,DELAY,KAPPA,FSTAR,DD,DDLUM,ABMAG_I,APMAG_I,KCORR,DS,DDS,SIGCRIT,DSLUM,L_I,REFF,REFF_T,weight,ABMAGI_IN,ABMAGI_IN3,ABMAGI_IN4,Min Distance,cosmodc2_index,size_bulge_true,mag_i_lsst,mag_true_i_lsst_no_host_extinction,stellar_mass_bulge,shear_1,ellipticity_2_disk_true,magnification,sersic_disk,ellipticity_true,ellipticity_2_true,size_minor_bulge_true,ellipticity_disk_true,size_minor_disk_true,size_true,ra_true,dec_true,redshift,bulge_to_total_ratio_i,size_minor_true,mag_true_i_lsst,stellar_mass,ellipticity_1_bulge_true,size_disk_true,mag_true_i,ellipticity_2_bulge_true,shear_2_treecorr,galaxy_id,sersic_bulge,mag_i,Mag_true_i_lsst_z0,ellipticity_1_true,stellar_mass_disk,ellipticity_bulge_true,ellipticity_1_disk_true,convergence,halo_mass,shear_2,shear_2_phosim,phi_disk,q_disk,phi_bulge,q_bulge,phi,q,size_true_kpc,size_true_log,size_true_kpc_log,bulge_to_total_ratio_i_log,stellar_mass_log,stellar_mass_bulge_log,stellar_mass_disk_log,halo_mass_log,EINSTEIN
2674,1463941,0,2,0.308,200.9093,0.2450786,-64.12267,0.03091748,-79.39693,1.55,-0.2009889,0.05592326,23.81,23.21916,1.573872,"[0.6074, -0.8181, 0.0, 0.0]","[0.0301, 0.6972, 0.0, 0.0]","[-1.7232, 3.4907, 0.0, 0.0]","[17.623, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",935.52887,1600.56262,-22.3311214,18.9982433,0.307999998,1746.98,1267.1,0.0,11359.7,0.0,0.0,0.0,1,-21.15883431289571,-20.362659085353265,-21.226659085353266,0.0323808866420846,9671.0,0.6503056,19.066308155574088,18.712427,45765140000.0,0.0007549612934611,0.34949028,0.997712595181038,1.0,0.2267728,0.17310528,0.4359063,0.4578421,0.32911494,0.6767598,56.26574339915473,-29.10923238395685,0.3186390368890988,0.88767076,0.42655745,19.063822,51839470000.0,-0.12750801,0.88497764,19.063822,0.15067053,0.0028895501927752,2625111827,4.0,19.066308155574088,-22.355621,-0.1464939,6074331600.0,0.19738263,-0.2957633,-0.001150122859846,879727018907.0424,0.0028895501927752,-0.0028895501927752,1.1365606060425912,0.3718906901035724,1.1365605891763544,0.6703098540256578,1.1365606314170702,0.6302937329682929,3.0828128540576163,-0.1695654465953476,0.4889471611465435,-0.0517480856055648,10.714660552714928,10.660534795249044,9.783498496525166,11.944347930588536,0.8431707390896002
2675,80736605,0,2,1.608,291.7427,0.260919,-130.4411,0.07277018,-96.52092,2.53,-0.1840808,0.1356405,22.15,22.46467,1.033362,"[0.2383, -0.3833, 0.0, 0.0]","[-0.1663, 0.6592, 0.0, 0.0]","[-0.7484, 5.2323, 0.0, 0.0]","[135.486, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1747.5033,11885.9307,-24.2845974,22.6985683,1.60800004,1660.64,369.565,0.0,20693.1,0.0,0.0,0.0,1,-22.82112774248392,-23.14840940074913,-23.95140940074914,0.0481804391443619,208374.0,1.159387,21.6566048718398,21.65789,925509100000.0,0.0249945141786969,-0.40150732,1.00118464248193,1.0,0.30158052,-0.3004276,0.6221194,0.40304816,0.5952242,1.159387,56.01564407706213,-29.820039620443,1.6337997119998104,1.0,0.62211937,21.65789,925509100000.0,-0.026345331,1.3989875,21.65789,-0.3004276,0.0053900834784116,3318922917,4.0,21.6566048718398,-24.286137,-0.026345331,26.60413,0.30158052,-0.035209294,0.0002647660633943,5757151514681.69,0.0053900834784116,-0.0053900834784116,-0.8291326770265778,0.4254678146514559,-0.829132675176368,0.5365933537480064,-0.829132675176368,0.5365933537480064,9.868860078332546,0.0642284263953553,0.9942669915470022,0.0,11.966380693278394,11.966380693278394,1.4249490613296332,12.760207659214435,0.5455164148033488
2676,8446220,0,2,0.592,200.4472,0.178282,1.584435,0.09173919,-37.67565,2.66,0.05478613,-0.08720986,23.63,22.53761,1.399298,"[0.765, -0.0065, 0.0, 0.0]","[-0.5432, 0.6242, 0.0, 0.0]","[3.4617, -2.735, 0.0, 0.0]","[0.0, 18.792, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1370.33618,3473.06763,-22.5380802,20.7574883,0.592000008,1641.38,1045.32,0.0,21987.3,0.0,0.0,0.0,1,-22.488859502356828,-21.780508153613813,-22.641508153613813,0.0133841697461171,18325.0,0.41384748,20.4455114193352,20.208204,57672440000.0,0.0055608051097818,0.20441326,0.9995252835552164,1.0,0.17665616,0.08439352,0.29091787,0.42788664,0.21427502,0.4149107,56.140379078382914,-28.81545005538335,0.5802733168437415,0.9860322,0.29032627,20.444996,57719067000.0,0.15323491,0.53478986,20.444996,0.08332826,0.0088287197432538,2625636657,4.0,20.4455114193352,-22.531837,0.15519385,46625544.0,0.1744263,0.37590185,-0.000291862784703,2339871129600.0,0.0088287197432538,-0.0088287197432538,0.2490331142288238,0.4006714089048943,0.2490331114980185,0.7029591283497024,0.2490331108259457,0.699731897510034,2.6979181243597674,-0.3820453651444266,0.4310287656923332,-0.0061089024482629,10.761319302323978,10.760968325888427,7.668623911944248,12.369191938929456,0.7369407947673303
2677,94433,0,4,0.118,248.3133,0.2416188,153.5933,0.04074704,-58.17623,1.32,0.05625383,0.08482322,24.63,22.85723,3.244373,"[-0.7577, 1.5793, 0.901, -1.035]","[-1.1261, -0.5571, 1.2665, 1.3642]","[-2.7733, 5.4207, -5.3482, 5.1181]","[7.037, 0.269, 2.518, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",439.744415,549.647156,-22.7442989,16.0741196,0.118000001,1730.69,1518.78,0.0,9315.27,0.0,0.0,0.0,1,-20.0979772354784,-19.163117255364767,-19.90611725536477,0.0783641802554185,7989.0,1.4086643,16.013268832187087,15.932138,181273020000.0,-0.0009225308410875,0.30433023,0.9999021732203875,1.0,0.16397385,0.16179296,1.0126892,0.30843243,0.9176686,1.4096571,56.76520133066667,-29.289187710393364,0.1163668320994906,0.9970375,1.0124886,16.013163,181502440000.0,-0.026583051,1.7362112,16.013163,0.16135955,-0.0006463585820882,2625004751,4.0,16.013268832187087,-22.754765,-0.026654456,229430980.0,0.16353458,-0.050136644,-4.955136892936807e-05,2251376115019.7183,-0.0006463585820882,0.0006463585820882,0.8670369634396624,0.5285466288535717,0.8670369605706888,0.7189003341377146,0.8670369702392732,0.7182516670284043,2.8969256968656816,0.1491134830888778,0.46193735614437,-0.0012885069473243,11.25888246778212,11.258333170134916,8.360652060185274,12.352448054322013,1.5583608752682518
2679,22611557,0,2,0.884,192.3092,0.2729358,129.0861,0.02780888,-102.1755,2.84,0.2827369,-0.3955788,21.73,23.1909,1.16965,"[0.5881, -0.0568, 0.0, 0.0]","[-0.8946, 0.0812, 0.0, 0.0]","[1.8133, -0.2604, 0.0, 0.0]","[0.0, 91.168, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1598.63062,5674.26904,-22.6483593,22.0051899,0.884000003,1613.89,829.562,0.0,23797.8,0.0,0.0,0.0,1,-24.26868404866444,-23.82627002120502,-24.73627002120502,0.0025581662911982,55892.0,0.4746326,22.09901560835804,22.140112,58601906000.0,-0.0124063817589357,0.48592716,1.0385765822862711,1.0,0.27206123,0.22794294,0.27160916,0.5799782,0.19499265,0.4746326,57.96560088738831,-28.669053778707763,0.8852951841562204,1.0,0.27160916,22.140112,58601906000.0,-0.14852382,0.73349565,22.140112,0.22794294,-0.0288585290558353,2689203881,4.0,22.09901560835804,-22.646334,-0.14852382,141.62271,0.27206123,-0.31662202,0.0182449246796929,1546018792923.9438,-0.0288585290558353,0.0288585290558353,1.0741418895506958,0.2658402530332482,1.074141902027478,0.5722513696691464,1.074141902027478,0.5722513696691464,3.6597016348624014,-0.3236424357059535,0.5634456800351797,0.0,10.767911741475787,10.767911741475787,2.151132900506729,12.189214768763136,0.5474790809744698
2682,33655726,0,2,1.052,227.5097,0.2863376,-5.69139,0.03012156,11.01628,1.86,0.0558318,0.1238281,22.35,22.17676,0.8647669,"[-0.0746, 0.4857, 0.0, 0.0]","[-0.2975, 0.3612, 0.0, 0.0]","[-1.173, 3.836, 0.0, 0.0]","[39.83, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1670.74988,7035.03369,-23.2152786,22.0730534,1.05200005,1738.05,539.315,0.0,14216.6,0.0,0.0,0.0,1,-22.361978671140964,-22.24752117972966,-23.13052117972966,0.0112424377838927,82251.0,0.66577387,22.5672831489149,22.601147,104122380000.0,-0.0115917968793547,0.6032944,1.031680969645406,1.0,0.27712193,0.2757677,0.3768421,0.606257,0.24018936,0.66577387,57.93469751762792,-28.05076414003217,1.047535846618251,1.0,0.37684214,22.601147,104122380000.0,-0.027363047,0.9798417,22.601147,0.2757677,0.0129180580920557,2002505443,4.0,22.5672831489149,-23.210638,-0.027363047,18.203754,0.27712193,-0.05986188,0.0153207938920874,7368333213926.761,0.0129180580920557,-0.0129180580920557,0.8348487912966294,0.2451307428110116,0.8348487914655532,0.5660211938865661,0.8348487914655532,0.5660211938865661,5.37307000818426,-0.1766732538436682,0.730222499226806,0.0,11.017544086531451,11.017544086531451,1.2601609579503503,12.867369257484327,0.46256477422623254
2683,5919820,0,2,0.516,222.331,0.003449965,-167.0928,0.06983867,-72.17893,2.87,-0.187268,-0.235833,22.01,21.36694,1.932795,"[-0.4763, 0.4769, 0.0, 0.0]","[-1.2115, 0.4699, 0.0, 0.0]","[4.1636, -1.8081, 0.0, 0.0]","[0.0, 46.339, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1280.11353,2942.02856,-22.7528782,20.1063576,0.515999973,1609.21,1107.75,0.0,24101.0,0.0,0.0,0.0,1,-24.38417534059465,-23.56953660732101,-24.48253660732101,0.0156092028288145,61371.0,0.56150097,19.798680687471503,19.649263,100715184000.0,0.0019618752246389,-0.032246623,0.9906808346890942,1.0,0.01838794,-0.008216398,0.5415289,0.07216654,0.6260156,0.5623425,56.57003087682501,-29.866318758062533,0.5115256931921865,0.9931911,0.5420353,19.788515,100820370000.0,-0.01619844,0.72339815,19.788515,-0.00809068,0.0025027141463763,3375436058,4.0,19.798680687471503,-22.752182,-0.01645014,105181360.0,0.01810659,-0.06456132,-0.0046974378582316,1863559727594.3665,0.0025027141463763,-0.0025027141463763,-1.3391834484482614,0.8653818555363028,-1.3391834512685636,0.9644308580470122,-1.3391834342627622,0.9638881445185364,3.4269498614742324,-0.249999092699055,0.5349077504630267,-0.0029671808192524,11.003548286919465,11.003094950497031,8.0219387819621,12.270343316568775,0.9799898248403223
2684,12179203,0,2,0.684,257.0396,0.2885152,57.1568,0.04570803,-68.37194,1.09,0.1396561,0.1477484,22.51,21.49954,1.165676,"[-0.334, 0.4407, 0.0, 0.0]","[-0.201, 0.67, 0.0, 0.0]","[-2.5362, 2.692, 0.0, 0.0]","[55.088, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1460.16064,4140.80566,-23.2593994,20.510025,0.684000015,1682.81,506.293,0.0,7350.68,0.0,0.0,0.0,1,-21.137637569255983,-20.825454726617167,-21.44645472661717,0.0589940087852806,23845.0,0.6920917,20.259104766977835,20.260452,154019860000.0,-0.004061004244374,-0.38658905,1.0012418670954737,1.0,0.23854497,-0.23556642,0.42549664,0.39147717,0.3805076,0.6920917,57.486673598834265,-28.590022972852097,0.6707487539399157,0.99999994,0.42549667,20.260452,154019860000.0,-0.03757876,0.8700867,20.260452,-0.2355664,-0.0046464265792251,2625886373,4.0,20.259104766977835,-23.287819,-0.03757876,1455.1146,0.23854496,-0.06167067,0.0006013036525591,17510689004529.578,-0.0046464265792251,0.0046464265792251,-0.8644942709149191,0.437321474317652,-0.8644942677617863,0.6147980773090499,-0.8644942611578638,0.6147980515589118,4.81183697926989,-0.1598363590612442,0.6823109054087022,-2.60576696822096e-08,11.18757672429301,11.18757672429301,3.1628971982619323,13.243303234888591,0.5724787886369844
2685,6802951,0,4,0.544,285.1018,0.4842279,87.9415,0.1052457,81.77778,1.99,-0.07074112,-0.5996783,22.73,21.64506,3.50751,"[-0.2428, 0.7656, -0.1629, -0.5336]","[-2.4308, 0.6428, 1.0758, 0.9022]","[1.6665, -2.7163, 11.2364, -7.9705]","[0.0, 198.745, 194.509, 194.8]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1315.22473,3135.41162,-23.4262009,19.5992718,0.54400003,1727.45,1048.28,0.0,15443.6,0.0,0.0,0.0,1,-22.66974269284007,-22.023153737434534,-22.86415373743453,0.1064255769045354,61671.0,0.88346803,19.38152719661917,19.390072,203796580000.0,-0.0037713449346116,0.36061022,1.007900983333327,1.0,0.47796223,0.46058816,0.31205377,0.37421298,0.47876272,0.88346803,57.967472028870986,-29.89640088353933,0.5383776235891997,1.0,0.31205374,19.390072,203796580000.0,-0.12769663,1.0513512,19.390072,0.46058816,0.0003532964547232,3375442372,4.0,19.38152719661917,-23.532293,-0.12769663,0.4911335,0.47796223,-0.09997806,0.0039200329749753,14466067360811.268,0.0003532964547232,-0.0003532964547232,0.9206251229893408,0.4553784972133154,0.9206251205902224,0.3532145644716269,0.9206251205902224,0.3532145644716269,5.531396940552484,-0.0538091616589718,0.7428348251489707,0.0,11.309196891644936,11.309196891644936,-0.3088004418224856,13.160350483045107,1.420575173310422
2686,31695413,0,2,1.024,316.2278,0.2624147,74.79537,0.1531435,-50.71136,1.84,-0.3148724,-0.6562576,20.65,21.86896,1.872827,"[-0.2086, 0.1176, 0.0, 0.0]","[-1.6487, 0.1955, 0.0, 0.0]","[2.075, -0.3254, 0.0, 0.0]","[0.0, 392.135, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1660.90027,6804.00537,-24.0580006,21.1298218,1.02400005,1739.41,555.722,0.0,14029.4,0.0,0.0,0.0,1,-24.061195439047307,-23.92254756398852,-24.80554756398851,0.0638037459479448,79742.0,0.85819477,20.86950729254588,20.771364,546550380000.0,0.0042257519274018,-0.12410851,0.965793906366486,1.0,0.2755013,-0.06737814,0.490156,0.5074651,0.30547827,0.85902804,57.71639098994724,-28.875212038508124,0.979294750030114,0.9617488,0.48793736,20.831718,546813280000.0,-0.26466587,0.93495476,20.831718,-0.06675534,-0.0071614446869674,3377154368,4.0,20.86950729254588,-24.014399,-0.26713508,262902020.0,0.27295476,-0.4920548,-0.0175886862280267,84326210176360.56,-0.0071614446869674,0.0071614446869674,-1.447260497212905,0.3267305312004304,-1.447260501908864,0.5711477509136583,-1.447260495587306,0.5680109495075681,6.818312956127285,-0.0659926598957399,0.8336769311844391,-0.0169383469017847,11.737839053373262,11.73763020059048,8.419793923008163,13.925962582522304,0.9201279192303529
2687,15777477,0,2,0.76,242.661,0.2953169,32.2126,0.06815802,-61.90826,1.61,0.01184378,0.2237556,19.77,19.08663,1.426623,"[0.0715, 0.1374, 0.0, 0.0]","[-0.4858, 0.9393, 0.0, 0.0]","[-1.8765, 3.8954, 0.0, 0.0]","[57.883, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1520.93286,4711.2417,-23.1653996,20.9602776,0.75999999,1747.5,721.888,0.0,11904.1,0.0,0.0,0.0,1,-24.84848284246809,-24.491682198295244,-25.356682198295243,0.0372998837495518,68548.0,0.99211097,20.631716908298085,20.37575,123348970000.0,-0.0015653238627855,-0.40739965,1.0130747329021617,1.0,0.3027686,-0.22326674,0.5341744,0.5524684,0.41415155,0.99691904,57.49955706596214,-29.187024695885057,0.7732293556411463,0.9774866,0.53354317,20.64582,123420750000.0,-0.20265384,1.4366744,20.64582,-0.22124976,0.0001392500114001,3376150851,4.0,20.631716908298085,-23.13133,-0.2045013,71790370.0,0.3000334,-0.37315795,0.0064727084241075,15592837593059.156,0.0001392500114001,-0.0001392500114001,-1.1561771714549705,0.2882709902179384,-1.1561771612219314,0.5384220245811632,-1.1561771685942135,0.5351920639287755,7.33955553609991,-0.0013401094003916,0.8656697609973059,-0.0098891874727056,11.091388181195786,11.091135527354869,7.8560661916468515,13.192925155526796,0.7005596050657046
2694,27121522,0,2,0.956,228.5599,0.4054111,-141.9906,0.1016012,173.3999,2.03,0.1848482,0.09758248,23.59,22.80496,1.291914,"[0.8336, -0.2899, 0.0, 0.0]","[0.3215, -0.3163, 0.0, 0.0]","[2.0607, -7.2242, 0.0, 0.0]","[0.0, 63.286, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1633.57446,6249.95117,-23.1553574,21.7800255,0.95599997,1723.68,669.131,0.0,15824.9,0.0,0.0,0.0,1,-21.45070490161903,-21.20890158599115,-22.04590158599115,0.0318825248957357,6489.0,0.45056194,21.369394072183702,21.368752,138428320000.0,0.0183878745107343,-0.4535959,0.9994259251569754,1.0,0.39883077,-0.37619567,0.19363599,0.48088804,0.19612616,0.4505619,57.8399198081787,-27.99472048727556,0.9627619650589389,1.0,0.19363597,21.36877,138428320000.0,-0.13244927,0.5594957,21.36877,-0.37619567,-0.0037332905393588,2001941037,4.0,21.369394072183702,-23.124903,-0.13244927,14.150331,0.39883077,-0.15969998,-0.0004631207503482,16568677863481.691,-0.0037332905393588,0.0037332905393588,-0.9546594501821812,0.3505409740473449,-0.9546594628388148,0.4297655072235034,-0.9546594628388148,0.4297655072235034,3.559981826802985,-0.346245535469136,0.5514477809674462,0.0,11.14122494822435,11.14122494822435,1.1507665988562243,13.219287854254986,0.5840460225285216
2699,5117166,0,2,0.488,269.1535,0.1447961,138.915,0.05405023,-102.207,1.5,0.3110616,-0.1891602,20.61,19.68733,2.38734,"[1.1579, -0.7809, 0.0, 0.0]","[-1.0631, 0.3299, 0.0, 0.0]","[3.9043, -2.3392, 0.0, 0.0]","[0.0, 77.901, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1242.70996,2751.53882,-23.2331982,19.4526806,0.488000005,1745.48,1005.82,0.0,10909.2,0.0,0.0,0.0,1,-24.09096451406252,-23.48553950822247,-24.33353950822247,0.0138289639473315,13316.0,1.3023463,19.443605768142724,19.433243,211005550000.0,0.0088548090407154,0.034005687,0.9905007572166435,1.0,0.15471219,0.009928019,0.953361,0.52992386,0.59766674,1.3023463,56.55292351236286,-28.27655218676616,0.4943829901400896,1.0,0.9533609,19.433243,211005550000.0,0.15439332,1.9451841,19.433243,0.009928019,-0.0050612946057547,2625364437,4.0,19.443605768142724,-23.240421,0.15439332,0.5316601,0.15471219,0.52883166,-0.0048354930701852,17895820631256.34,-0.0050612946057547,0.0050612946057547,0.0321075071009789,0.3072545863619896,0.0321075062073516,0.7320333250433461,0.0321075062073516,0.7320333250433461,7.790872860488427,0.1147264805315473,0.8915861171407966,0.0,11.32429387853312,11.32429387853312,-0.2743659313729387,13.252751618202678,1.2022587348754143
2700,9507559,0,2,0.62,225.4239,0.3477369,157.5604,0.02448222,66.68055,1.98,-0.1268214,0.1604113,19.95,18.90495,1.586589,"[0.1097, -0.8187, 0.0, 0.0]","[-0.6219, 0.6647, 0.0, 0.0]","[-2.6183, 3.0494, 0.0, 0.0]","[40.925, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1399.73352,3673.46069,-22.8671188,20.5782585,0.620000005,1728.36,967.433,0.0,15348.5,0.0,0.0,0.0,1,-25.36032968769653,-24.79155936260122,-25.63555936260122,0.0274830984792152,19019.0,0.52696484,20.31792508214086,19.94074,91830310000.0,0.0014501867922611,-0.4261411,0.9854880167657484,1.0,0.3485386,-0.33711138,0.25494364,0.44058624,0.24308321,0.5276531,56.871143078919744,-29.040529748231904,0.6115353554068597,0.9875393,0.2549023,20.302053,91855380000.0,-0.08835226,0.62598085,20.302053,-0.33648783,0.0033891120224767,2625643036,4.0,20.31792508214086,-22.840984,-0.08851599,25064374.0,0.34789392,-0.11189271,-0.0073426781427594,1876573700326.7607,0.0033891120224767,-0.0033891120224767,-0.9137859953308296,0.3883237079073818,-0.9137859760297504,0.4837962884414477,-0.913785980568482,0.4830869390194061,3.518606829442611,-0.2776515060055349,0.5463707413043297,-0.0054456122245191,10.963104598158282,10.962986050407189,7.399056862280783,12.27336562551259,0.819179540031183
2703,447539,0,2,0.202,243.2204,0.3086841,34.87666,0.03597038,-60.68387,2.03,-0.4474588,-0.7090597,22.23,22.27161,2.930137,"[-1.3161, 0.2585, 0.0, 0.0]","[-1.8782, 0.5929, 0.0, 0.0]","[2.2592, -0.9624, 0.0, 0.0]","[0.0, 66.067, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",685.897339,990.987244,-22.7529392,17.4294014,0.202000007,1723.68,1451.58,0.0,15824.9,0.0,0.0,0.0,1,-23.56470486461903,-22.56890158599115,-23.40590158599115,0.0639009362198771,8377.0,1.3337425,17.685147872496433,17.681057,130360810000.0,0.0014884349282293,-0.7614552,0.9962392348347724,1.0,0.31549725,-0.3154917,0.6939965,0.7614686,0.2765139,1.3337425,56.682125949381415,-28.17732825833044,0.2252645569743843,1.0,0.6939964,17.681057,130360810000.0,-0.0018696437,2.0419557,17.681057,-0.3154917,0.0009197992885202,2625039392,4.0,17.685147872496433,-22.693815,-0.0018696437,171.62437,0.31549725,-0.00451248,-0.0018872308696959,37722294162388.734,0.0009197992885202,-0.0009197992885202,-0.7883611920671267,0.1354162278726778,-0.7883611919237213,0.5203376635498216,-0.7883611919237213,0.5203376635498216,4.721496763229517,0.1250719902823689,0.6740796962964483,0.0,11.115147050300603,11.115147050300603,2.2345789560363585,13.576598097420751,1.4347519307090115
2705,46068838,0,2,1.216,227.5097,0.192079,65.66633,0.02271128,138.3728,2.81,-0.1644519,-0.186813,21.97,21.42912,1.176191,"[-0.5, 0.2557, 0.0, 0.0]","[-0.6684, 0.2329, 0.0, 0.0]","[2.886, -1.6457, 0.0, 0.0]","[0.0, 80.023, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1713.85901,8416.17285,-23.3382797,22.5032921,1.21599996,1618.52,621.69,0.0,23494.6,0.0,0.0,0.0,1,-23.66884031738188,-23.56268405778736,-24.46968405778736,0.0220519407643703,227006.0,0.46734992,21.716836530577165,21.659678,189170250000.0,-0.0003624005910604,-0.22451693,0.9487163604231468,1.0,0.17113654,-0.10442002,0.33076355,0.36796632,0.26182738,0.46734992,57.88827637499963,-29.584939223700403,1.221146208403641,1.0,0.33076355,21.659678,189170250000.0,0.13558826,0.56669617,21.659678,-0.10442002,-0.0046161584127287,3378736570,4.0,21.716836530577165,-23.342886,0.13558826,0.0013708721,0.17113654,0.29153278,-0.02668264763401,13396546424428.17,-0.0046161584127287,0.0046161584127287,-0.328128860013602,0.4620242974841479,-0.3281288507953998,0.7077427987163911,-0.3281288507953998,0.7077427987163911,3.885006821755607,-0.3303578273158934,0.5893917857233464,0.0,11.276852837791246,11.276852837791246,-2.8630030622457463,13.126992853429948,0.572595769069596
2707,17863136,0,2,0.8,228.0342,0.220472,-115.266,0.02628167,158.8272,2.65,-0.2203846,-0.3669642,22.57,22.34127,1.657485,"[-0.6385, 0.2212, 0.0, 0.0]","[-1.0706, 0.3465, 0.0, 0.0]","[2.4812, -1.2345, 0.0, 0.0]","[0.0, 101.09, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1548.66333,5017.66895,-23.03232,21.2701893,0.800000012,1642.88,879.156,0.0,21887.3,0.0,0.0,0.0,1,-23.33096094124318,-22.832094872672588,-23.68809487267259,0.0239883517181597,71304.0,1.1781762,20.827745685657806,20.739384,129601634000.0,0.0044704540914992,-0.12367082,0.9850002317328056,1.0,0.20500518,-0.06606646,0.7774413,0.38375235,0.87376124,1.1785716,57.97082142967948,-29.53535360396107,0.7934986561203365,0.99859047,0.7775554,20.811337,129602730000.0,0.19398226,1.9619858,20.811337,-0.066037305,-0.0023802082064344,3376334777,4.0,20.827745685657806,-23.049465,0.1940679,1091091.1,0.20491472,0.36327866,-0.007598053740919,2821388120698.592,-0.0023802082064344,0.0023802082064344,-0.1640617839802262,0.4453453452692063,-0.1640617745110748,0.6598685079442738,-0.1640617759154319,0.6597438920287562,8.759540251388763,0.0713559717057701,0.942481312615042,-0.000612582929579,11.112614149771058,11.112610477095608,6.037861013260716,12.450462833437676,0.8014059491887903
2708,7469656,0,2,0.564,267.9168,0.1971168,61.85629,0.03950423,-2.094998,1.47,0.1985961,-0.1961465,23.53,22.84674,2.107358,"[0.9918, -0.5693, 0.0, 0.0]","[-0.8931, 0.5225, 0.0, 0.0]","[8.9783, -1.8763, 0.0, 0.0]","[0.0, 65.281, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1338.93091,3275.15356,-23.27812,19.8620377,0.56400001,1744.08,896.276,0.0,10640.5,0.0,0.0,0.0,1,-21.040810170273986,-20.51793898869941,-21.341938988699408,0.0288864016125022,17387.0,1.1104873,19.81944130726739,19.81447,111822960000.0,-0.0058913830152012,0.441608,0.9954319901843048,1.0,0.22232768,0.18027256,0.70651704,0.5446291,0.4711355,1.1104873,57.41519174771851,-28.82436183955092,0.5773500609640698,1.0,0.706517,19.81447,111822960000.0,0.13012071,1.598103,19.81447,0.18027256,-0.0005081341425674,2625542563,4.0,19.81944130726739,-23.28266,0.13012071,39.38624,0.22232768,0.3187526,-0.0023093029999676,20141554373588.73,-0.0005081341425674,0.0005081341425674,0.4727944539733722,0.2948092282815434,0.4727944568926828,0.6362224638664535,0.4727944568926828,0.6362224638664535,7.20293527779088,0.0455135961384692,0.8575095124270352,0.0,11.048530984029364,11.048530984029364,1.595344522946893,13.304092983090682,1.0623503072095069
