,LENSID,FLAGTYPE,NIMG,ZLENS,VELDISP,ELLIP,PHIE,GAMMA,PHIG,ZSRC,XSRC,YSRC,MAGI_IN,MAGI,IMSEP,XIMG,YIMG,MAG,DELAY,KAPPA,FSTAR,DD,DDLUM,ABMAG_I,APMAG_I,KCORR,DS,DDS,SIGCRIT,DSLUM,L_I,REFF,REFF_T,weight,ABMAGI_IN,ABMAGI_IN3,ABMAGI_IN4,Min Distance,cosmodc2_index,sersic_bulge,size_minor_bulge_true,dec_true,size_disk_true,size_minor_disk_true,size_true,size_bulge_true,mag_i,ra_true,mag_true_i,sersic_disk,magnification,size_minor_true,galaxy_id,seed,sf_z,tau_y,tau_g,sf_u,tau_u,sf_y,tau_z,sf_r,tau_i,M_i,sf_g,tau_r,sf_i,flux_y,flux_u_noMW,dec,flux_z_noMW,flux_i,flux_g_noMW,is_pointsource,is_variable,flux_g,flux_i_noMW,flux_z,flux_r_noMW,ra,flux_u,flux_y_noMW,redshift,flux_r,ellipticity_1_disk_true,ellipticity_2_bulge_true,ellipticity_2_true,ellipticity_2_disk_true,ellipticity_1_true,ellipticity_2_true_dc2,ellipticity_1_bulge_true,ellipticity_disk_true,ellipticity_true,ellipticity_1_bulge_true_dc2,ellipticity_bulge_true,ellipticity_1_true_dc2,ellipticity_1_disk_true_dc2,ellipticity_2_bulge_true_dc2,ellipticity_2_disk_true_dc2,Mag_true_i_lsst_z0,bulge_to_total_ratio_i,stellar_mass_bulge,halo_mass,stellar_mass,stellar_mass_disk,shear_2,shear_1,convergence,phi_disk,q_disk,phi_bulge,q_bulge,phi,q,size_true_kpc,size_true_log,size_true_kpc_log,bulge_to_total_ratio_i_log,stellar_mass_log,stellar_mass_bulge_log,stellar_mass_disk_log,halo_mass_log,EINSTEIN
1462,5163897,0,2,0.49,198.1527,0.2956918,-20.47148,0.04292687,61.61897,2.22,0.2026716,-0.3267215,23.11,23.15829,1.486767,"[0.6884, -0.1334, 0.0, 0.0]","[-0.8917, 0.3473, 0.0, 0.0]","[2.7166, -0.9565, 0.0, 0.0]","[0.0, 44.621, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1245.45239,2765.02905,-22.4313793,20.2671185,0.49000001,1702.46,1126.15,0.0,17651.8,0.0,0.0,0.0,1,-22.633944980604635,-21.893125150984847,-22.70312515098485,0.0381951595479114,9082.0,4.0,0.27416518,-28.19952617117049,0.5260433,0.3333585,0.2979296,0.29788622,24.763303546780087,52.70483313732268,24.745163,1.0,0.983430711753666,0.27418596,2577422187,4827641,0.3358,129.2,114.0,0.5073,108.7,0.3185,126.7,0.3945,123.5,-22.68175346683969,0.4461,119.3,0.3595,4067.8904,1806.1107,-28.21960883312918,4078.569,3314.9578,2830.1433,1,1,2746.8948,3370.6172,4026.7576,3107.7898,52.72365696661264,1737.969,4111.559,2.2516563,3040.331,-0.1945796,-0.020601504,-0.020618832,-0.11139134,-0.036017198,0.0037653162816398,-0.03598693,0.22420806,0.041501503,-0.0412956098029492,0.041466627,-0.041330342133757,-0.223283373717394,0.0037621520636843,0.0203417750512863,-21.935274,0.9976503,37953642000.0,1439308000991.5493,37954180000.0,536561.44,-0.0057155527864635,0.013870314901428,-0.0085006238646776,-1.3108302175658633,0.6337092325812393,-1.3108302147406865,0.9203687851985904,-1.3108302103244718,0.920304477202142,2.4773569211365176,-0.5258863464726022,0.3939885813590315,-0.0010216625149443,10.57925961293152,10.579253456769347,5.729619458874594,12.158153739605735,0.7480175731308629
1464,1210816,0,2,0.288,179.4734,0.08118523,46.61364,0.05548239,-36.21077,1.23,0.07592846,-0.352182,22.13,22.35771,1.327972,"[0.3234, -0.0637, 0.0, 0.0]","[-0.9792, 0.2911, 0.0, 0.0]","[2.8193, -0.8108, 0.0, 0.0]","[0.0, 21.402, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",892.950745,1481.35535,-22.0201607,19.1211357,0.287999988,1716.5,1200.75,0.0,8535.98,0.0,0.0,0.0,1,-22.238266956277585,-21.49488586546738,-22.207885865467382,0.0769435910453397,3602.0,4.0,0.24870096,-27.9489406262764,0.36956078,0.1855627,0.27846938,0.27846938,22.145549773519694,52.80623943317373,22.111528,1.0,0.9691510022764758,0.24870093,2566535460,4486104,0.3264,100.3,88.29,0.4947,84.1,0.3094,98.31,0.3839,95.81,-22.229565201971585,0.4346,92.5,0.3496,3815.689,2774.1414,-27.96148372514252,3775.2808,3794.6929,2950.9548,1,1,2866.305,3856.8276,3728.4165,3745.7944,52.81185834183939,2671.2478,3855.24,1.3038263,3667.09,0.32698706,-0.009239739,-0.009239739,-0.054234833,0.055707283,0.0428718608234845,0.055707283,0.3314543,0.056468345,0.0367515654355761,0.056468345,0.0367515654355761,0.215722004926124,0.0428718608234845,0.2516465261314619,-22.68843,1.0,91346110000.0,1231091821611.2676,91346110000.0,0.042339426,0.0028209284592268,-0.0094345702269534,-0.0158385301810168,-0.0821829848775569,0.5021168931853318,-0.0821829822165236,0.8930997853677172,-0.0821829822165236,0.8930997853677172,2.3359693221096256,-0.5552225521172781,0.3684671349617696,0.0,10.960690057528666,10.960690057528666,-1.373255034052138,12.090290446214752,0.648935384991271
1466,11734727,0,2,0.674,222.8435,0.05416221,-136.927,0.04650099,109.2332,2.78,-0.581411,-0.00244633,20.61,21.43045,1.708442,"[-1.415, 0.2921, 0.0, 0.0]","[0.065, -0.0027, 0.0, 0.0]","[2.8325, -0.4697, 0.0, 0.0]","[0.0, 109.113, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1451.3291,4067.02466,-22.8774204,20.8429623,0.674000025,1623.15,980.418,0.0,23192.2,0.0,0.0,0.0,1,-25.54270971270095,-24.898844987904425,-25.80184498790442,0.0430170574185874,7234.0,4.0,0.2784738,-27.67995478382015,0.56104547,0.21315117,0.40608194,0.40608194,24.372554392527828,52.94243660182957,24.289482,1.0,0.9263414335258104,0.2784738,1893675922,9192550,0.1636,142.7,125.8,0.2471,119.9,0.1551,139.9,0.1921,136.4,-25.759676417546107,0.2173,131.8,0.1751,27198.152,6272.9883,-27.68952008918277,23870.338,22718.557,17285.816,1,1,16752.01,23127.588,23548.27,21667.822,52.95806711125184,6022.3833,27507.143,2.7885017,21167.725,-0.4107135,0.075632125,0.075632125,0.18231931,-0.17037764,0.1690502937767908,-0.17037764,0.44936165,0.18641019,0.0785541635803125,0.18641019,0.0785541635803125,0.1893631940374025,0.1690502937767908,0.4075137729625991,-22.961004,1.0,111575910000.0,3256043364236.62,111575910000.0,0.010845843,0.0199538122041119,0.0280321765920615,-0.0395669900823412,1.3619078792061343,0.3799178233385886,1.3619078731955572,0.68575760612087,1.3619078731955572,0.68575760612087,3.2334078387092973,-0.3913863247989375,0.509660486835507,0.0,11.04757043758173,11.04757043758173,-1.964736686524864,12.51269018022308,0.8638633508384499
1469,12817609,0,2,0.698,264.2409,0.2487893,35.42383,0.06101168,-115.6471,1.83,0.261166,0.3506902,22.87,22.02456,2.206747,"[-0.2934, 0.9654, 0.0, 0.0]","[-0.5725, 1.24, 0.0, 0.0]","[-2.8681, 2.1786, 0.0, 0.0]","[134.685, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1472.18433,4244.60742,-23.3423786,20.4948082,0.698000014,1740.0,856.686,0.0,13935.5,0.0,0.0,0.0,1,-22.152612764179995,-21.689879733774635,-22.57187973377464,0.0291667312274044,6285.0,4.0,0.5850854,-27.628509380171323,0.8725933,0.76419157,0.6318485,0.6318485,23.254121130517667,53.535892612148,23.221008,1.0,0.9699623300341284,0.58508545,2570374863,6778553,0.4181,387.9,342.8,0.6285,327.0,0.3968,380.5,0.4902,371.1,-22.542716002264395,0.5536,358.6,0.4472,3143.077,2063.953,-27.642283555234588,3077.5806,3023.3237,2308.319,1,1,2242.8667,3072.119,3039.79,2414.6282,53.54245740541075,1987.8722,3175.4834,1.8295817,2364.3213,-0.021024646,-0.0364393,-0.0364393,-0.06280261,-0.01219891,0.0082686000500968,-0.01219891,0.06622842,0.03842702,0.0375268733494529,0.03842702,0.0375268733494529,0.0646770273806777,0.0082686000500968,0.014250813459997,-23.4321,1.0,224200650000.0,12051092713645.07,224200650000.0,0.31838208,-0.0047239617724221,-0.0037609237949278,-0.0153838353393118,-0.9469212098753514,0.8757706728142293,-0.946921210694087,0.925989942848942,-0.946921210694087,0.925989942848942,5.365538196475913,-0.1993870411818125,0.7296132908940873,0.0,11.350636867362452,11.350636867362452,-0.4970513843267383,13.081026427657006,0.9900679203145337
1471,3424832,0,2,0.42,216.7704,0.2545412,159.6833,0.03414852,9.175515,0.75,0.3240007,-0.0197651,22.89,22.85076,1.139889,"[0.9023, -0.2353, 0.0, 0.0]","[-0.0817, -0.0095, 0.0, 0.0]","[2.0146, -1.0368, 0.0, 0.0]","[0.0, 42.199, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1141.19373,2301.10278,-22.614439,19.615242,0.419999987,1513.54,587.544,0.0,4635.22,0.0,0.0,0.0,1,-20.020351771765664,-19.5405541979078,-19.8945541979078,0.0830313185402229,639.0,4.0,0.39723414,-28.473036902986948,1.7360214,0.3436985,0.9923533,0.99111193,21.195405653186143,53.66156362850343,21.171862,1.0,0.9785485959756504,0.39733893,2563815434,1248367,0.7688,383.6,341.4,1.167,326.5,0.7287,376.6,0.9048,367.9,-19.84985465537907,1.025,356.2,0.8236,1512.7721,917.3402,-28.48518282456577,1529.3553,1187.2242,1132.6693,1,1,1097.4801,1208.4343,1508.7621,1207.8962,53.66829942151218,880.1741,1529.9458,0.8199725,1180.0707,0.64983296,0.10285933,0.10295635,0.16098279,0.41559988,0.3269471963563043,0.41520825,0.66947615,0.42816266,0.2761970777206882,0.4277592,0.2764575876842861,0.4322697360900449,0.3266391093078183,0.5112154072823553,-22.80341,0.9956837,65816370000.0,2933308286197.183,65821913000.0,5545450.5,0.008069131937186,0.003680885703251,-0.0109403118370192,0.1214202883930148,0.197980565854451,0.1214202890241799,0.4007964374511766,0.1214202909488458,0.4004007000218919,7.461479364209821,-0.0033336817532352,0.8728249422203387,-0.0018786025011387,10.81837050015937,10.818333925779031,6.743936833031042,12.467357709062508,0.5253381475515091
1472,212598,0,2,0.156,264.85,0.1146284,86.58943,0.06584201,-82.4442,1.62,-0.2168178,0.9097588,23.17,22.84489,3.812769,"[0.2721, -0.5218, 0.0, 0.0]","[-0.8641, 2.8651, 0.0, 0.0]","[-1.3491, 2.1662, 0.0, 0.0]","[73.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",557.081055,744.44751,-22.9419212,16.5732479,0.156000003,1747.46,1501.67,0.0,11995.3,0.0,0.0,0.0,1,-22.06905556727928,-21.1061789561296,-21.9721789561296,0.0281980282036882,5435.0,4.0,0.42630336,-28.007590211759904,0.6320093,0.3586416,0.4567647,0.4567647,23.50054106268216,52.74163717327863,23.4767,1.0,0.978280747149821,0.42630336,2568963633,584908,0.4874,318.1,276.3,0.7326,261.9,0.4625,311.2,0.5714,302.4,-21.9759040042858,0.6453,290.9,0.5213,2707.8562,1673.236,-28.022865497870523,2797.2234,2721.8984,2063.6113,1,1,2008.3169,2763.4592,2764.9248,2267.2,52.75403168256451,1615.2954,2734.092,1.6479509,2222.874,-0.252519,-0.013909457,-0.013909457,-0.111270934,-0.031566218,0.0057009097850697,-0.031566218,0.2759476,0.034494914,0.0340205633020313,0.034494914,0.0340205633020313,0.2721529551633833,0.0057009097850697,0.0456053426085966,-23.149277,1.0,191681600000.0,2438777322366.1973,191681600000.0,1.149685,0.002958622278027,-0.0240676057149167,-0.0113305369096674,-1.3632732614193934,0.5674625146073851,-1.363273281775168,0.9333106159783084,-1.363273281775168,0.9333106159783084,3.888221829249872,-0.3403074669066712,0.589751034153141,0.0,11.282580425856708,11.282580425856708,0.0605788651351316,12.387172147963376,1.7360399042325205
1473,1924937,0,2,0.34,204.6445,0.2585827,-47.11443,0.07021416,-77.82797,1.4,-0.6397567,0.1784687,19.55,21.03365,1.651515,"[-1.3096, 0.1676, 0.0, 0.0]","[0.7146, -0.0239, 0.0, 0.0]","[2.0063, -0.255, 0.0, 0.0]","[0.0, 59.593, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",999.739807,1795.13293,-22.4034405,19.2070427,0.340000004,1739.25,1181.06,0.0,10018.1,0.0,0.0,0.0,1,-25.11392680836711,-24.382662760227603,-25.1546627602276,0.05133923155366,4290.0,4.0,0.8129864,-27.875577529931743,1.1939824,0.8465139,0.89758766,0.8864073,21.614758295960154,53.54642889665081,21.604616,1.0,0.9907022462439444,0.8156539,2567306570,8214637,0.166,191.1,174.1,0.2507,168.1,0.1574,188.3,0.195,184.8,-25.10768762348953,0.2205,180.1,0.1777,50019.45,37165.527,-27.887826225892923,51835.82,51035.473,39092.77,1,1,38120.555,51757.266,51279.03,49598.06,53.54694869354255,35972.355,50468.355,1.3792864,48697.57,0.02106321,0.04287241,0.04745658,0.16897853,0.005915473,-0.0444407608656267,0.005344055,0.17028624,0.047823843,-0.0159608223251886,0.043204196,-0.0176674473577216,-0.0629084361383305,-0.0401479100976325,-0.158240107370815,-22.904972,0.966864,85625830000.0,1733420000270.4226,87727450000.0,2101620200.0,-0.0121586941958085,0.0109016913102657,-0.0048142584660488,0.723392875653562,0.7089836120814657,0.7233928768019082,0.9171702046851036,0.7233928743413341,0.9087177834497764,7.5752995691786,-0.0469231267104021,0.8793998119160878,-0.0146346098915035,10.943135505774569,10.932604794283524,9.322554234076822,12.238903803164137,0.8190352453275331
1474,396459,0,2,0.194,203.2357,0.4320328,109.927,0.0440148,-68.40581,1.27,0.3476539,0.3184618,20.83,21.74255,1.712268,"[-0.3299, 0.4532, 0.0, 0.0]","[-0.2031, 1.3196, 0.0, 0.0]","[-0.4315, 2.5577, 0.0, 0.0]","[24.075, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",664.471741,947.294861,-22.2758198,17.8006058,0.194000006,1723.5,1374.0,0.0,8881.02,0.0,0.0,0.0,1,-23.71831423445385,-22.87128191896244,-23.59828191896244,0.0464626036744986,3668.0,4.0,0.46493134,-28.49468716404904,0.9094093,0.39955598,0.53355914,0.53355914,22.381590632786622,53.64219940516668,22.364822,1.0,0.9846745244224552,0.46493134,2566884935,3978924,0.2312,267.8,244.7,0.3479,236.5,0.2193,264.0,0.2711,259.3,-23.613649181077843,0.3063,252.9,0.2473,13354.466,9752.063,-28.514025333180587,13317.423,13354.41,10359.653,1,1,10072.583,13565.42,13157.809,13160.653,53.645823948717656,9402.72,13488.096,1.3138477,12893.683,0.23887604,0.054288935,0.054288935,0.3076609,0.042151358,-0.068628444784384,0.042151358,0.38950866,0.06873155,0.0037632482357595,0.06873155,0.0037632482357595,0.0213267105373454,-0.068628444784384,-0.3889243772539399,-22.65818,1.0,54942015000.0,18148237981205.64,54942015000.0,2.8228061,0.0105927660509565,0.0103129107775365,-0.0078603892011346,0.455297866000746,0.4393577136964577,0.4552978859868117,0.8713773417552486,0.4552978859868117,0.8713773417552486,4.479932497300964,-0.2728174361229549,0.6512714701877493,0.0,10.739904583139396,10.739904583139396,0.4506810472605649,13.25883446561529,0.9483484267391209
1479,942152,0,2,0.264,147.9108,0.3365928,141.9717,0.07098479,127.1965,2.05,-0.2437401,0.1315695,23.33,22.81267,1.11457,"[0.255, -0.6975, 0.0, 0.0]","[-0.0689, 0.5099, 0.0, 0.0]","[-1.6104, 1.8443, 0.0, 0.0]","[11.475, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",839.220947,1340.81982,-21.4947987,19.4060535,0.263999999,1721.65,1373.85,0.0,16015.6,0.0,0.0,0.0,1,-22.42871606842132,-21.491341268237832,-22.325341268237832,0.01290516904731,8061.0,4.0,0.7915891,-28.351049779674423,1.4426665,1.2457833,0.793825,0.793825,24.96058576886421,53.64627139309383,24.865835,1.0,0.916430993225504,0.79158914,2575616954,2366032,0.4758,220.8,196.4,0.7094,187.8,0.452,216.7,0.5561,211.7,-22.3256447572486,0.6265,204.9,0.5083,2325.9473,1408.6942,-28.374409798012657,2453.9326,2037.609,1630.7883,1,1,1581.4132,2072.9495,2421.624,1794.0085,53.65260376342544,1353.7548,2351.5576,2.0370984,1753.8048,0.0677824,0.00053389056,0.00053389056,0.027723966,0.0013053104,-0.0013074685469289,0.0013053104,0.073233,0.0014102746,-0.0005285835668465,0.0014102746,-0.0005285835668465,-0.0274483845011699,-0.0013074685469289,-0.0678944667413577,-22.950474,1.0,69440820000.0,3435623449960.5635,69440820000.0,0.19793226,-0.0307828246131613,0.0051813853109231,-0.0450665351800578,0.1941265142169068,0.8635282395913699,0.1941265255701629,0.9971834230015222,0.1941265255701629,0.9971834230015222,6.685831891129217,-0.1002752279394627,0.825155452473002,0.0,10.84161484061562,10.84161484061562,-0.7034834165152503,12.536005558370574,0.5027900921170992
1480,28439770,0,2,0.976,327.3407,0.28076,166.8687,0.04600631,13.95543,2.88,-0.9916738,0.4257759,21.95,22.45234,3.214741,"[-2.608, 0.4428, 0.0, 0.0]","[0.7718, -0.2417, 0.0, 0.0]","[1.8695, -0.6296, 0.0, 0.0]","[0.0, 646.393, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1642.17603,6412.00146,-24.1126003,20.8983688,0.976000011,1607.64,771.314,0.0,24202.1,0.0,0.0,0.0,1,-23.993265244282988,-23.63722559829023,-24.55022559829023,0.1290998984349549,10913.0,4.0,0.56476414,-28.16346542135051,0.7547528,0.43285003,0.7057739,0.7057739,24.35971444262661,53.26496583293138,24.32394,1.0,0.9675876884748266,0.56476414,2581222575,8766204,0.3087,225.0,200.4,0.4656,191.8,0.2928,220.9,0.3624,215.8,-24.487402744032995,0.4097,209.1,0.3304,8617.153,2055.4624,-28.183916153409065,7594.757,7185.609,5485.7153,1,1,5345.82,7291.8716,7510.414,6857.6274,53.273254542610495,1987.659,8697.545,2.7672167,6727.148,0.027788643,0.11039949,0.11039949,0.26962435,0.011378246,0.0641010127374588,0.011378246,0.27105257,0.11098429,0.0906011720869736,0.11098429,0.0906011720869736,0.2212716851211737,0.0641010127374588,0.1565513864740678,-24.147018,1.0,489810720000.0,14143389511391.55,489810720000.0,17.347563,0.0020174747913637,-0.0010890071981821,-0.0166136519144419,0.7340473251888423,0.5734990339806862,0.734047322414844,0.8002054791458594,0.734047322414844,0.8002054791458594,5.630488611689768,-0.151334406185124,0.7505460843989512,0.0,11.690028285864033,11.690028285864033,1.2392384733637998,13.150553502083875,1.4805903421842683
1481,14105913,0,2,0.726,238.2319,0.1462348,-162.4871,0.04292605,29.59633,1.81,-0.009737081,0.3161373,20.09,20.07373,1.504388,"[0.0541, 0.2551, 0.0, 0.0]","[-0.4388, 1.0521, 0.0, 0.0]","[-1.0151, 4.1365, 0.0, 0.0]","[72.574, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1495.10364,4454.02783,-23.0915794,20.8781853,0.726000011,1741.22,822.876,0.0,13748.8,0.0,0.0,0.0,1,-24.87532396124201,-24.44444107236066,-25.32544107236066,0.2128770025159659,7595.0,4.0,0.5858681,-28.1521098630726,1.1665039,0.68737745,0.63647723,0.6316825,23.55401108191957,53.76427552496325,23.5228,1.0,0.9716631788295642,0.58797884,2575040125,3923887,0.1918,289.7,255.8,0.2881,244.0,0.1821,284.1,0.2248,277.1,-25.270977967622017,0.2538,267.7,0.2051,35755.03,21673.201,-28.170434225605,37437.332,31344.797,24993.52,1,1,24295.064,31845.467,36982.36,27444.672,53.76784673619407,20892.336,36117.71,2.0157921,26877.496,0.15686238,0.029904861,0.031478252,0.20539728,0.024040014,0.0395671498033509,0.022838412,0.25844505,0.039608113,-0.0017109027898225,0.037628364,-0.0018009189067953,-0.0117510919832895,0.0375894476583295,0.2581777641965821,-22.452333,0.96785015,59168950000.0,1996302249464.7888,59249447000.0,80501950.0,0.0006188205117255,0.0110995134232484,-0.0145377253143021,0.4592916261778962,0.589262864168463,0.4592916244148805,0.9274723682111078,0.4592916281413484,0.923801839201207,5.366274774430924,-0.196217128635995,0.7296729064954255,-0.0141918782968448,10.77268430124806,10.772093862444969,7.905806400417343,12.30022629613829,0.7724547811369977
1482,45585755,0,2,1.21,197.697,0.2936222,85.05265,0.02878841,37.2052,2.98,0.05973391,-0.1500931,23.71,23.06167,0.9018214,"[0.0921, -0.1953, 0.0, 0.0]","[-0.6261, 0.2287, 0.0, 0.0]","[2.7556, -1.8169, 0.0, 0.0]","[0.0, 40.444, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1712.64722,8364.74023,-22.9653378,22.856926,1.21000004,1591.95,640.96,0.0,25217.1,0.0,0.0,0.0,1,-22.08847566333159,-21.95262186323948,-22.86262186323948,0.0492158804535617,11373.0,4.0,0.15087347,-28.26337107854792,0.28958848,0.27120852,0.16455159,0.15825492,25.81226122898084,53.21082649210378,25.684841,1.0,0.8892665792616654,0.15674247,2582735699,7422943,0.1902,103.2,92.61,0.2854,88.88,0.1805,101.4,0.2228,99.25,-22.911453113559528,0.2515,96.34,0.2034,2288.483,359.46515,-28.287558837109074,1970.2644,1949.7781,1394.5747,1,1,1360.585,1977.5481,1948.993,1850.279,53.220415739195175,348.01068,2309.1553,2.986141,1816.3406,-0.03277463,-4.558187e-05,-4.6396915e-05,-6.2564555e-05,-0.024305163,0.0173273645430938,-0.023878198,0.03277469,0.024305208,-0.0167448110253965,0.023878243,-0.0170442235709147,-0.0229835169870316,0.017022978115435,0.0233653223134361,-20.880348,0.81758493,3563472600.0,806851356123.9437,3594800400.0,31327654.0,0.0116556042087697,-0.000499667441854,-0.0604990765775428,-1.5698418617253505,0.936530803781176,-1.5698418616666447,0.9533572635136984,-1.5698418617159549,0.9525430367601287,1.2864426410507548,-0.7836979169254261,0.1093904269781679,-0.0874671221973273,9.555674781343344,9.551873423799575,7.495927873560207,11.90679353328318,0.4532044340020725
1484,41065444,0,2,1.152,301.3006,0.3948383,-152.3611,0.08604959,-77.10043,1.82,-0.2091517,0.3456249,20.39,21.40181,1.341189,"[-0.4439, 0.1191, 0.0, 0.0]","[1.0174, -0.1999, 0.0, 0.0]","[3.8203, -0.3938, 0.0, 0.0]","[0.0, 212.677, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1699.66577,7871.32861,-24.0271606,21.6050797,1.15199995,1740.61,443.556,0.0,13842.0,0.0,0.0,0.0,1,-24.163994274523684,-24.157182839124484,-25.03918283912449,0.1151497347592395,6117.0,4.0,0.34888065,-27.85180608924849,1.0327059,0.3703976,0.71035856,0.71035856,22.48910490863804,53.37399928751677,22.45497,1.0,0.969049136719017,0.34888068,2570317880,2647708,0.2466,151.1,132.5,0.3745,126.0,0.2337,148.0,0.2902,144.1,-24.92499189784002,0.3288,139.0,0.2642,28319.283,18508.79,-27.86620592020356,27641.111,27226.805,20715.744,1,1,20250.771,27572.99,27372.854,21672.307,53.37812480331086,17968.305,28549.475,1.8348287,21315.078,-0.20057388,0.30892125,0.30892125,0.42729774,-0.14500786,0.2785213679027941,-0.14500786,0.47203097,0.3412618,-0.1971939820627693,0.3412618,-0.1971939820627693,-0.2727573523136219,0.2785213679027941,0.3852488299960012,-23.35266,1.0,224287820000.0,2032741373115.493,224287820000.0,0.00068996346,0.0142501243474037,0.0070598318712843,-0.0159686624309718,1.0048331375681048,0.3586670633967045,1.0048331286700285,0.4911331967986215,1.0048331286700285,0.4911331967986215,6.031360588730198,-0.1485223818131656,0.7804152938190547,0.0,11.350805689764794,11.350805689764794,-3.1611739085969046,12.30808212660961,0.6662534407264823
1487,2256075,0,2,0.36,239.3316,0.4364287,174.3551,0.0400542,43.55169,1.7,0.2594066,0.3139692,22.15,22.24799,2.204333,"[-0.2302, 1.4465, 0.0, 0.0]","[-0.6578, 0.7732, 0.0, 0.0]","[-0.9137, 2.4498, 0.0, 0.0]","[58.252, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1037.55481,1919.0614,-22.8291588,18.9462872,0.360000014,1746.06,1223.44,0.0,12728.8,0.0,0.0,0.0,1,-23.01393729965585,-22.23873260845712,-23.10873260845712,0.0788438517479876,5796.0,4.0,0.6019373,-27.99855060601557,1.3104345,0.9407166,0.6220802,0.6175302,24.50923124531426,53.66509344412984,24.534975,1.0,1.023994260984176,0.6051648,2569843532,662423,0.3151,216.6,193.3,0.4759,185.0,0.2989,212.7,0.3701,207.9,-23.149514221375306,0.4186,201.5,0.3373,5774.1226,3820.7512,-28.011762124049937,5720.9316,5645.1294,4305.545,1,1,4191.98,5729.725,5655.804,4554.7163,53.66783249347901,3689.721,5829.3203,1.7674775,4466.771,-0.14497148,-0.0060087447,-0.006477048,-0.077177785,-0.0121665485,-0.0096368556522121,-0.011286883,0.16423501,0.0137832165,-0.0091418538826055,0.012786662,-0.0098543426759396,-0.1174202028979166,-0.0089400916080772,-0.1148287189914256,-22.184032,0.94811386,33959051000.0,2990569766219.7183,33973203000.0,14152179.0,-0.0198043929259391,0.0092642145121257,0.01154362117878,-1.3261946458963636,0.7178662146003815,-1.3261946500375188,0.9747495438418288,-1.3261946524639754,0.9728083556000536,5.29006795993112,-0.2061536214632911,0.7234612513231805,-0.0231395046446204,10.531136494166155,10.530955545199063,7.150823312992441,12.475753938408658,1.1558888870658077
1490,15763643,0,4,0.76,206.063,0.2809289,-70.06432,0.04896247,139.1894,2.39,-0.02191719,-0.002278165,22.87,21.53598,1.430835,"[0.2744, -0.5364, 0.5279, -0.429]","[-0.653, -0.3118, 0.2464, 0.593]","[4.4114, -3.4167, -2.608, 4.0136]","[1.756, 7.762, 11.165, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1520.93286,4711.2417,-22.7365608,21.3891163,0.75999999,1680.37,890.741,0.0,19311.0,0.0,0.0,0.0,1,-22.79902382924316,-22.3002741964893,-23.100274196489305,0.0586438980609155,9213.0,4.0,0.487926,-27.676837143057583,1.0106566,0.8474645,0.49935952,0.4986944,24.76128890623373,53.25308005069564,24.739523,1.0,0.980152407730512,0.48847878,2577890704,570249,0.3293,114.7,102.2,0.4962,97.75,0.3124,112.6,0.3865,110.0,-23.12634738077468,0.4367,106.6,0.3524,3942.654,1278.7676,-27.68770356962748,3507.6792,2946.305,2624.7356,1,1,2556.9207,2989.5227,3468.571,2818.8596,53.25972701691048,1236.2292,3979.6858,2.337471,2765.4011,-0.03734163,0.009878744,0.009969524,0.079492666,-0.0046831775,0.0107456980938714,-0.004640534,0.08782642,0.011014698,0.0023973797746895,0.010914401,0.0024194102836475,0.0192913278610337,0.0106478506143773,0.0856815342257824,-22.072803,0.9893926,43557884000.0,5228821697261.972,43559840000.0,1959322.0,-0.0136998350448797,0.0050277600782026,-0.0101794196387179,1.0049759568121652,0.8385286019602878,1.004975965163604,0.9784068749649856,1.0049759507866702,0.9782106086206136,4.127346874562241,-0.3015866661359908,0.6156709698170231,-0.0046313421941789,10.6390862758761,10.639066773989049,6.292105814928621,12.718403832647116,0.6482448092507688
