,NIMG,ZLENS,VELDISP,ELLIP,PHIE,GAMMA,PHIG,ZSRC,XSRC,YSRC,MAGI_IN,MAGI,IMSEP,XIMG,YIMG,MAG,DELAY,DD,DDLUM,ABMAG_I,APMAG_I,KCORR,DS,DDS,DSLUM,ABMAGI_IN,ABMAGI_IN3,ABMAGI_IN4,Min Distance,cosmodc2_index,size_bulge_true,mag_i_lsst,mag_true_i_lsst_no_host_extinction,stellar_mass_bulge,shear_1,ellipticity_2_disk_true,magnification,sersic_disk,ellipticity_true,ellipticity_2_true,size_minor_bulge_true,ellipticity_disk_true,size_minor_disk_true,size_true,ra_true,dec_true,redshift,bulge_to_total_ratio_i,size_minor_true,mag_true_i_lsst,stellar_mass,ellipticity_1_bulge_true,size_disk_true,mag_true_i,ellipticity_2_bulge_true,shear_2_treecorr,galaxy_id,sersic_bulge,mag_i,Mag_true_i_lsst_z0,ellipticity_1_true,stellar_mass_disk,ellipticity_bulge_true,ellipticity_1_disk_true,convergence,halo_mass,shear_2,shear_2_phosim,phi_disk,q_disk,phi_bulge,q_bulge,phi,q,size_true_kpc,size_true_log,size_true_kpc_log,bulge_to_total_ratio_i_log,stellar_mass_log,stellar_mass_bulge_log,stellar_mass_disk_log,halo_mass_log
1701,2,0.498,234.9633,0.301724,127.5557,0.07424458,76.04957,2.45,0.6082883,-0.1180778,21.53,22.12932,2.012143,"[1.4671, -0.4311, 0.0, 0.0]","[-0.664, 0.0035, 0.0, 0.0]","[2.848, -0.5758, 0.0, 0.0]","[0.0, 98.127, 0.0, 0.0]",1256.34082,2819.23389,-22.8843403,19.864315,0.497999996,1672.07,1126.56,19901.8,-24.4664617917558,-23.69618791891421,-24.49518791891421,0.03757337162574067,16436.0,0.4805736,19.47491390377252,19.457575,231486390000.0,-0.0018507201806594,0.20487423,0.9841569782697728,1.0,0.23865989,0.10778284,0.2953837,0.45364606,0.18854056,0.4805736,57.37774863795951,-28.639486876356088,0.5416371754321532,1.0,0.29538375,19.457575,231486390000.0,-0.21293521,0.5016368,19.457575,0.10778284,0.0009649267241831,2625530207,4.0,19.47491390377252,-23.306702,-0.21293521,0.0004804165,0.23865989,-0.40474844,-0.0080190573357545,3201388555538.0283,0.0009649267241831,-0.0009649267241831,1.3365079511644562,0.37585073280895526,1.3365079550431438,0.6146482276674794,1.3365079550431438,0.6146482276674794,3.0182914576782074,-0.31824009056340863,0.4797611745879172,0.0,11.36452546221508,11.36452546221508,-3.318382085082842,12.505338388072637
572,2,0.198,220.8005,0.2867708,92.48027,0.02795139,111.7841,2.64,-0.5676004,0.3575416,22.25,22.77976,2.396238,"[0.4785, -1.3144, 0.0, 0.0]","[-0.1895, 1.4003, 0.0, 0.0]","[-0.6139, 2.4745, 0.0, 0.0]","[42.646, 0.0, 0.0, 0.0]",675.234192,969.098755,-22.4962597,17.6335812,0.197999999,1644.39,1422.16,21787.5,-24.24303700159025,-23.143660271028928,-23.992660271028928,0.017881471184423924,30456.0,1.3689628,20.48754252720392,20.495148,182910800000.0,0.0071630786857468,-0.12990095,1.012370034507243,1.0,0.16024658,-0.036707584,0.9908542,0.5670813,0.61020863,1.3690013,56.497111596766686,-29.613801319045365,0.8225891221247557,0.9998843,0.99084413,20.50089,182910960000.0,0.15596747,2.2088363,20.50089,-0.03670331,-0.0060424268360479,2626325332,4.0,20.48754252720392,-23.281939,0.15598564,163601.89,0.16022792,0.5520026,0.0060840406964803,1473143130140.8452,-0.0060424268360479,0.0060424268360479,-0.11556076982911824,0.2762580236342111,-0.11556076997499569,0.7237992420149455,-0.11556076424637358,0.7237715097451624,10.30480837659822,0.13640386053907286,1.013039920253052,-5.025077861983196e-05,11.262239729122745,11.262239349226716,5.2137883165225265,12.168244944813107
573,2,0.872,211.3489,0.1724028,-15.81416,0.05326682,-146.046,2.72,0.2569673,0.09054987,22.45,21.65924,1.414063,"[-0.3768, 0.9488, 0.0, 0.0]","[-0.1929, 0.2994, 0.0, 0.0]","[-2.0716, 2.6246, 0.0, 0.0]","[62.126, 0.0, 0.0, 0.0]",1592.09705,5579.31885,-22.8869991,21.717907,0.871999979,1632.3,831.12,22588.4,-23.447427369541547,-23.010248673689176,-23.899248673689176,0.032349411889990305,1483.0,0.68551403,20.9968192143381,20.113964,24768152000.0,-0.0004816048713868,-0.474271,0.9856056670726068,1.0,0.5321851,-0.35017145,0.22201289,0.7207897,0.1748903,0.725573,57.38614988812542,-28.065993516120784,0.4918272390775531,0.89602864,0.22153582,20.981077,27527936000.0,0.3845941,1.0778593,20.981077,-0.33605418,-0.0008023938030095,2000373227,4.0,20.9968192143381,-21.772724,0.4007505,2759784200.0,0.5107299,0.5427751,-0.0072762439094864,13542271904811.268,-0.0008023938030095,0.0008023938030095,-0.35907190192091204,0.1622570734880238,-0.3590719192434037,0.3238633830218658,-0.3590719063597183,0.3053252945144121,4.328142266802167,-0.13931888660008565,0.6363015276696024,-0.04767810864682907,10.439773649918049,10.393893604238533,9.440875123944448,13.1316915294122
785,2,1.492,177.8279,0.5344976,84.66217,0.03619293,174.2663,2.62,0.09891192,0.1253386,22.27,22.80864,0.5056146,"[0.1987, -0.0837, 0.0, 0.0]","[0.371, -0.0484, 0.0, 0.0]","[1.8695, -0.6089, 0.0, 0.0]","[0.0, 38.032, 0.0, 0.0]",1745.11914,10837.3018,-22.8989983,23.7676086,1.49199998,1647.4,446.063,21588.2,-22.909082184275043,-23.106696451108583,-23.943696451108583,0.0663235491538576,58460.0,2.324881,18.36372699664532,18.04209,139721440000.0,-0.0010469210207457,0.06356271,0.9921351042257568,1.0,0.48381972,0.054135256,0.831656,0.5680752,0.97189456,2.4610612,57.376528936094765,-29.321561120062995,0.3367365175879862,0.8873644,0.85613585,18.355154,158263660000.0,0.4700874,3.5284007,18.355154,0.05293111,-0.0001935712144582,3375142509,4.0,18.36372699664532,-23.234253,0.48078156,18542213000.0,0.473058,0.56450796,-0.0039563617136895,35559832123132.4,-0.0001935712144582,0.0001935712144582,0.056063080572646154,0.275449018729019,0.056063087728053976,0.3577197962562194,0.05606308795316133,0.34787262566290755,11.638186571837364,0.39112241357757604,1.065885315090591,-0.051897998645931885,11.199381204986992,11.145263052923463,10.268161565640908,13.5509597020122
574,2,0.558,167.8804,0.2122785,122.7355,0.05243329,98.14325,1.47,0.03959038,-0.05992251,24.53,23.28419,0.8248562,"[0.2367, -0.3502, 0.0, 0.0]","[-0.4836, 0.096, 0.0, 0.0]","[3.1501, -5.1006, 0.0, 0.0]","[0.0, 7.692, 0.0, 0.0]",1331.91577,3233.04492,-22.0474987,21.0585613,0.558000028,1744.08,903.953,10640.5,-20.046810152273988,-19.51793898869941,-20.341938988699408,0.11730726294149342,58460.0,2.324881,18.36372699664532,18.04209,139721440000.0,-0.0010469210207457,0.06356271,0.9921351042257568,1.0,0.48381972,0.054135256,0.831656,0.5680752,0.97189456,2.4610612,57.376528936094765,-29.321561120062995,0.3367365175879862,0.8873644,0.85613585,18.355154,158263660000.0,0.4700874,3.5284007,18.355154,0.05293111,-0.0001935712144582,3375142509,4.0,18.36372699664532,-23.234253,0.48078156,18542213000.0,0.473058,0.56450796,-0.0039563617136895,35559832123132.4,-0.0001935712144582,0.0001935712144582,0.056063080572646154,0.275449018729019,0.056063087728053976,0.3577197962562194,0.05606308795316133,0.34787262566290755,11.638186571837364,0.39112241357757604,1.065885315090591,-0.051897998645931885,11.199381204986992,11.145263052923463,10.268161565640908,13.5509597020122
1506,2,0.766,196.336,0.2292016,-119.919,0.03488349,114.743,2.87,0.05495145,0.03122776,23.67,22.14599,1.115944,"[-0.5602, 0.3933, 0.0, 0.0]","[0.0157, 0.5955, 0.0, 0.0]","[-4.0701, 5.1672, 0.0, 0.0]","[12.752, 0.0, 0.0, 0.0]",1525.23877,4756.84766,-22.6142178,21.5383797,0.765999973,1609.21,913.2,24101.0,-22.47417534059465,-21.90953660732101,-22.82253660732101,0.08873324505905018,58460.0,2.324881,18.36372699664532,18.04209,139721440000.0,-0.0010469210207457,0.06356271,0.9921351042257568,1.0,0.48381972,0.054135256,0.831656,0.5680752,0.97189456,2.4610612,57.376528936094765,-29.321561120062995,0.3367365175879862,0.8873644,0.85613585,18.355154,158263660000.0,0.4700874,3.5284007,18.355154,0.05293111,-0.0001935712144582,3375142509,4.0,18.36372699664532,-23.234253,0.48078156,18542213000.0,0.473058,0.56450796,-0.0039563617136895,35559832123132.4,-0.0001935712144582,0.0001935712144582,0.056063080572646154,0.275449018729019,0.056063087728053976,0.3577197962562194,0.05606308795316133,0.34787262566290755,11.638186571837364,0.39112241357757604,1.065885315090591,-0.051897998645931885,11.199381204986992,11.145263052923463,10.268161565640908,13.5509597020122
1666,4,0.444,184.9269,0.3498054,-99.84768,0.067069,-49.71817,1.9,0.01172399,-0.1046955,24.51,23.06627,1.422223,"[0.1076, -0.5224, 0.0007, 0.4428]","[-0.8162, 0.27, 0.602, 0.3588]","[2.8945, -3.78, 9.3307, -6.12]","[0.0, 11.56, 10.537, 10.954]",1178.83447,2458.03003,-22.2156792,20.1812572,0.444000006,1735.11,1148.13,14592.3,-20.86661874222121,-20.13662125084751,-21.01262125084752,0.046805632865505424,63339.0,0.71771395,20.911929179932507,20.713724,47756845000.0,0.0002537430176684,0.22794192,0.9792455972018536,1.0,0.28208625,0.13613625,0.40436342,0.47231564,0.42587343,0.72460234,57.26725187745805,-29.484164334464992,0.6062245600764755,0.97444534,0.4057465,20.889158,47848997000.0,-0.24458593,1.1882484,20.889158,0.13477196,-0.0009956159031109,3375626349,4.0,20.911929179932507,-22.487724,-0.2470619,92154510.0,0.2792593,-0.41367203,-0.0105420985808537,1225886417126.7607,-0.0009956159031109,0.0009956159031109,1.3189830033265277,0.35840436698340716,1.3189829889552795,0.5634046945651842,1.318983021905755,0.5599574337067132,4.812099394832819,-0.13990026780707576,0.6823345891959892,-0.011242516938516304,10.679872838624236,10.679035627912986,7.9645165942505285,12.088450233069635
808,2,0.624,199.9862,0.4846408,171.1631,0.05073644,-64.93555,2.68,-0.2725724,-0.05080365,22.49,21.99294,1.396924,"[-1.0365, 0.34, 0.0, 0.0]","[0.0666, 0.3046, 0.0, 0.0]","[2.1398, -1.5806, 0.0, 0.0]","[0.0, 44.615, 0.0, 0.0]",1403.79321,3702.33081,-22.5560398,20.9103374,0.624000013,1638.41,1018.91,22188.0,-23.616590773033987,-22.93728101269209,-23.80928101269209,0.02596720143274589,105342.0,0.48607975,21.907571079910728,21.873764,157912860000.0,-0.0151467508369146,0.31129232,0.9693423411758658,1.0,0.14532009,0.074439734,0.36273056,0.60770005,0.14549951,0.48607975,56.02909269056096,-28.721566189768424,1.019299446695045,1.0,0.3627306,21.873764,157912860000.0,0.12480647,0.59627736,21.873764,0.074439734,0.0062080785755906,2627535516,4.0,21.907571079910728,-23.295818,0.12480647,0.065479055,0.14532009,0.52191615,-0.0158224458021001,2253978909566.1973,0.0062080785755906,-0.0062080785755906,0.26889933111848896,0.24401313171033626,0.26889935251442165,0.746236720279035,0.26889935251442165,0.746236720279035,3.897505444261987,-0.3132924711831084,0.5907867305090608,0.0,11.19841749922689,11.19841749922689,-1.1838975969944716,12.352949848044661
1564,4,1.054,214.783,0.2809094,100.2519,0.05161628,-24.48652,2.63,-0.06250519,-0.03224335,22.41,20.21225,1.090802,"[0.4373, -0.5653, -0.1262, -0.5804]","[0.1853, 0.305, -0.6012, -0.2073]","[-2.395, 7.5701, 7.7436, -10.291]","[18.62, 0.383, 0.0, 1.743]",1671.38867,7051.44775,-23.0657806,22.2296124,1.05400002,1645.89,700.148,21687.7,-23.217067465688203,-22.975184204393063,-23.818184204393063,0.05155742011175356,18559.0,1.1082186,18.88019968874816,18.859465,479121700000.0,-0.0059138671695602,-0.0022323795,0.9912545645628794,1.0,0.013556643,-0.0028476017,1.0785728,0.010627741,1.1444011,1.1082208,56.98964761125004,-28.97875146893962,0.5951661472932765,0.9999299,1.0785751,18.870663,479121900000.0,0.0132543035,1.1689872,18.870663,-0.0028476245,0.001772414190234,2625638894,4.0,18.88019968874816,-23.988707,0.013254196,223917.97,0.013556752,0.010390637,-0.0044205832868362,6087682976811.268,0.001772414190234,-0.001772414190234,-0.10581414410966435,0.9789680423645616,-0.1058141339471858,0.973249150503337,-0.10581414461599584,0.973249364445098,7.29534649970468,0.044626297096625175,0.8630459239657281,-3.044511029498496e-05,11.680446022312502,11.680445841024786,5.350088948240374,12.784452027959889
1606,2,1.902,225.4239,0.2919356,-31.71877,0.0604892,28.71356,2.64,-0.1705899,-0.01368291,22.35,23.11524,0.5025863,"[-0.4298, 0.0712, 0.0, 0.0]","[-0.0236, 0.0163, 0.0, 0.0]","[1.9867, -0.4942, 0.0, 0.0]","[0.0, 75.544, 0.0, 0.0]",1734.95349,14611.0908,-23.828619,23.8967953,1.90199995,1644.39,261.195,21787.5,-22.439037050590247,-23.043660271028926,-23.892660271028927,0.021835751813185204,9632.0,1.1419061,19.14920735269307,19.045486,30146860000.0,0.0031224677899555,0.21350005,1.0354469422396355,1.0,0.24980117,0.14418961,0.7201503,0.369878,0.9513278,1.2923037,56.66192707782095,-28.82426943811801,0.3242082738288641,0.83705705,0.7757112,19.187027,34576940000.0,-0.18495777,2.0681756,19.187027,0.1307398,0.0014166215963267,2625111267,4.0,19.14920735269307,-22.231533,-0.20398524,4430083000.0,0.22650005,-0.30203882,0.0172598073601253,981232406354.9296,0.0014166215963267,-0.0014166215963267,1.263137760321274,0.4599840490209509,1.2631377497208738,0.6306562746451677,1.2631377564174329,0.6002545499712059,5.956795748709285,0.11136458775721493,0.7750127089238811,-0.0772449414621204,10.53878655632028,10.479242084115002,9.6464118630412,11.991771882857542
1771,2,1.318,188.7991,0.1473185,106.3173,0.02398464,79.33625,2.41,-0.04612048,0.210708,20.49,21.0113,0.6584677,"[0.0233, -0.1027, 0.0, 0.0]","[-0.1072, 0.5391, 0.0, 0.0]","[-0.6187, 2.0984, 0.0, 0.0]","[52.281, 0.0, 0.0, 0.0]",1730.41931,9297.75586,-22.925539,23.2343521,1.31799996,1677.6,501.323,19507.3,-24.64298585487452,-24.6990428411339,-25.4980428411339,0.0062418423233964425,12718.0,1.5090467,19.3288509945016,19.315315,142036520000.0,-0.0017826105937547,0.03429114,0.9876105051158502,1.0,0.10362072,0.016540438,1.2256731,0.21482338,1.5843798,1.5090467,57.04044066122093,-28.83099877184532,0.4736064027613209,1.0,1.225673,19.315315,142036520000.0,0.10229207,2.4513488,19.315315,0.016540438,-0.0035797351262978,2625296784,4.0,19.3288509945016,-23.089636,0.10229207,137.73659,0.10362072,0.21206886,-0.0062608569907451,8742706207729.578,-0.0035797351262978,0.0035797351262978,0.08015528694751667,0.6463298587200582,0.08015529003152241,0.8122167908086672,0.08015529003152241,0.8122167908086672,8.814026799743623,0.17870267996013472,0.9451743666825315,0.0,11.152400023223274,11.152400023223274,2.139049326779726,12.94164588448405
995,2,0.426,234.9633,0.3206435,178.1485,0.06482829,75.85894,1.16,0.07414727,-0.1997645,22.45,21.80604,1.70895,"[-0.1449, 0.5484, 0.0, 0.0]","[0.6359, -0.9261, 0.0, 0.0]","[-1.8096, 8.2397, 0.0, 0.0]","[30.222, 0.0, 0.0, 0.0]",1150.79553,2340.11499,-22.8303394,19.4418468,0.425999999,1701.61,941.868,7939.03,-21.622837216295583,-21.03477002635692,-21.710770026356915,0.027377488204577534,15035.0,0.41391048,20.90283431033984,20.746979,24505616000.0,0.0021344654205751,0.45857072,0.9854033810892796,1.0,0.32453704,0.29350784,0.21556793,0.5070501,0.21718736,0.4262126,56.189997496815735,-28.27909092484448,0.5048732583821982,0.95083153,0.21735203,20.88687,25470579000.0,0.13445161,0.66398686,20.88687,0.28496435,-0.0008447010348164,2625437970,4.0,20.90283431033984,-21.930635,0.1384826,964962500.0,0.31509033,0.21636242,-0.0073818073097795,3505893918287.324,-0.0008447010348164,0.0008447010348164,0.5649732623521628,0.3270958957906043,0.5649732773016839,0.5208080798943187,0.564973265274869,0.5099615620294196,2.579075332628826,-0.37037371550969583,0.4114640277010202,-0.02189642530526476,10.406038817505701,10.389265623887555,8.984510436287296,12.544798771027757
1947,2,0.63,170.2159,0.2193204,-79.50857,0.0697974,176.7052,2.6,0.02645128,-0.317844,22.25,22.60712,1.014564,"[0.1317, -0.008, 0.0, 0.0]","[-0.7974, 0.2075, 0.0, 0.0]","[2.5767, -0.7197, 0.0, 0.0]","[0.0, 33.181, 0.0, 0.0]",1409.81836,3745.74634,-22.1377411,21.3599491,0.629999995,1650.38,1012.05,21388.9,-23.770942255063296,-23.109564124104185,-23.935564124104182,0.025047436067991195,50640.0,0.55611575,22.24343976511726,22.225246,132935520000.0,0.0018266545993398,0.64507055,0.9833829308794776,1.0,0.33718085,0.32476246,0.27565768,0.66973704,0.14700301,0.55611575,56.368817234488816,-28.33257277222596,0.9989722570906804,1.0,0.27565765,22.225246,132935520000.0,-0.09066572,0.743215,22.225246,0.32476246,-0.0095810105232687,2627189405,4.0,22.24343976511726,-23.254383,-0.09066572,73.87455,0.33718085,-0.18008791,-0.0084607054774492,8602145333363.381,-0.0095810105232687,0.0095810105232687,0.9215201658438942,0.19779341390070243,0.921520150784915,0.4956839938514972,0.921520150784915,0.4956839938514972,4.436777760115036,-0.25483480490290944,0.6470676752856424,0.0,11.123641038722287,11.123641038722287,1.8684948484326338,12.934606775691284
23,2,0.102,189.2344,0.3156743,64.17694,0.05244845,-26.39467,0.53,0.1867851,-0.5676444,21.21,22.35824,1.615864,"[0.382, -0.0955, 0.0, 0.0]","[-1.3553, 0.1884, 0.0, 0.0]","[2.2468, -0.3473, 0.0, 0.0]","[0.0, 14.413, 0.0, 0.0]",387.118622,470.118378,-22.0195808,16.4434528,0.101999998,1297.96,1019.13,3038.39,-21.10121759219015,-20.37635330166815,-20.74835330166815,0.06105141836391009,22936.0,0.9712034,19.72739651478413,19.652107,231948710000.0,0.0017808617510368,0.31693962,0.9939850776731152,1.0,0.21876772,0.13705064,0.63785684,0.5059163,0.39288023,0.9799862,56.968240266298025,-28.922151188135288,0.6857151333888871,0.9648661,0.6281729,19.720846,238162560000.0,-0.16147713,1.1974584,19.720846,0.12978412,0.0032442309262557,2625876934,4.0,19.72739651478413,-23.532171,-0.17051813,6213847000.0,0.20716849,-0.39433563,-0.0030279243634481,2100414031323.944,0.0032442309262557,-0.0032442309262557,1.2322905398552608,0.3280950527692009,1.2322905279131415,0.6567695597521592,1.2322905437359155,0.6410017962598173,6.878130297449254,-0.008780039925921591,0.8374703987217064,-0.015532952009560378,11.376873489878081,11.365391961500437,9.793360555666016,12.322304910827269
161,2,0.77,242.1029,0.07789482,-102.4363,0.04607313,35.92019,2.79,-0.334797,-0.3788795,22.57,22.40139,2.034874,"[-1.0379, 0.3344, 0.0, 0.0]","[-1.1448, 0.3577, 0.0, 0.0]","[2.4351, -1.168, 0.0, 0.0]","[0.0, 135.904, 0.0, 0.0]",1528.10999,4787.41553,-23.1668587,21.0036469,0.769999981,1621.63,907.979,23293.3,-23.49615511952347,-22.94685608806338,-23.85085608806338,0.043570152761540894,22936.0,0.9712034,19.72739651478413,19.652107,231948710000.0,0.0017808617510368,0.31693962,0.9939850776731152,1.0,0.21876772,0.13705064,0.63785684,0.5059163,0.39288023,0.9799862,56.968240266298025,-28.922151188135288,0.6857151333888871,0.9648661,0.6281729,19.720846,238162560000.0,-0.16147713,1.1974584,19.720846,0.12978412,0.0032442309262557,2625876934,4.0,19.72739651478413,-23.532171,-0.17051813,6213847000.0,0.20716849,-0.39433563,-0.0030279243634481,2100414031323.944,0.0032442309262557,-0.0032442309262557,1.2322905398552608,0.3280950527692009,1.2322905279131415,0.6567695597521592,1.2322905437359155,0.6410017962598173,6.878130297449254,-0.008780039925921591,0.8374703987217064,-0.015532952009560378,11.376873489878081,11.365391961500437,9.793360555666016,12.322304910827269
1534,2,1.098,257.0396,0.315004,-141.2579,0.04640426,165.6785,1.71,-0.06648696,0.03892221,19.31,18.55039,0.8901713,"[0.2608, -0.5875, 0.0, 0.0]","[-0.2936, -0.0238, 0.0, 0.0]","[-2.013, 3.9208, 0.0, 0.0]","[34.583, 0.0, 0.0, 0.0]",1685.17053,7417.45361,-23.5698986,21.8793755,1.09800005,1745.75,441.138,12821.0,-25.1316094509314,-25.092397887338382,-25.959397887338387,0.033131821445058954,22936.0,0.9712034,19.72739651478413,19.652107,231948710000.0,0.0017808617510368,0.31693962,0.9939850776731152,1.0,0.21876772,0.13705064,0.63785684,0.5059163,0.39288023,0.9799862,56.968240266298025,-28.922151188135288,0.6857151333888871,0.9648661,0.6281729,19.720846,238162560000.0,-0.16147713,1.1974584,19.720846,0.12978412,0.0032442309262557,2625876934,4.0,19.72739651478413,-23.532171,-0.17051813,6213847000.0,0.20716849,-0.39433563,-0.0030279243634481,2100414031323.944,0.0032442309262557,-0.0032442309262557,1.2322905398552608,0.3280950527692009,1.2322905279131415,0.6567695597521592,1.2322905437359155,0.6410017962598173,6.878130297449254,-0.008780039925921591,0.8374703987217064,-0.015532952009560378,11.376873489878081,11.365391961500437,9.793360555666016,12.322304910827269
1487,2,0.332,154.8817,0.3245299,176.0065,0.02961806,93.38789,2.04,-0.1238503,0.09686054,21.47,20.59017,1.023688,"[0.1896, -0.6104, 0.0, 0.0]","[-0.3179, 0.3208, 0.0, 0.0]","[-2.2487, 3.0036, 0.0, 0.0]","[8.275, 0.0, 0.0, 0.0]",984.123657,1746.05591,-21.6665993,19.8756924,0.331999987,1722.69,1291.48,15920.4,-24.20776988893113,-23.340177896420187,-24.175177896420188,0.036787767535444924,55388.0,0.6352632,21.060990448128976,21.011333,46806550000.0,-0.0013581142210191,0.46004933,0.978344530134905,1.0,0.43440348,0.38529262,0.25071678,0.518689,0.32517502,0.6369621,57.808950172655685,-28.76455891029337,0.7661247864986078,0.9907587,0.25115916,21.03722,46813120000.0,-0.20046876,1.0260303,21.03722,0.38496587,-0.0010382003301399,2688674399,4.0,21.060990448128976,-22.579935,-0.2006389,6572376.0,0.4340351,-0.23956804,-0.0110082748923461,1264926950760.5637,-0.0010382003301399,0.0010382003301399,1.025450636873093,0.31692536097645846,1.0254506363870075,0.39466602827498865,1.0254506229308775,0.39430784119792417,4.673306822736871,-0.19588640793237652,0.6696242952650975,-0.004032105372371461,10.67036758694305,10.670306631488906,6.8177224010889725,12.102065445829917
24,4,1.964,222.331,0.3273635,112.4665,0.1206945,-89.92416,2.92,0.0543542,0.009328164,22.29,21.0519,0.5900537,"[0.1837, -0.1709, 0.2668, 0.0785]","[-0.2606, -0.0399, 0.0669, 0.32]","[3.2033, -0.9477, -3.1406, 3.1278]","[0.0, 24.408, 5.296, 0.204]",1729.83069,15197.0752,-23.8388786,24.0339203,1.96399999,1601.4,293.44,24607.8,-22.701363952027084,-23.32775635825152,-24.241756358251514,0.024886184089732637,25822.0,0.73423004,20.78246710380058,20.774815,120771940000.0,-0.0055982988399171,-0.06198743,0.992976569178954,1.0,0.024770418,-0.019434312,0.69873494,0.0790074,0.8653136,0.73423004,57.56359970569999,-28.624949533063614,0.7185628401832356,1.0,0.6987349,20.774815,120771940000.0,-0.015358421,1.0137755,20.774815,-0.019434312,0.0115700344434969,2626017148,4.0,20.78246710380058,-23.184917,-0.015358421,0.052357785,0.024770418,-0.04898702,-0.003612631922726,21585797973814.09,0.0115700344434969,-0.0115700344434969,-1.1197891204435075,0.8535554027471631,-1.1197891245358456,0.9516566501404954,-1.1197891245358456,0.9516566501404954,5.253986980947241,-0.1341678509143678,0.7204889922966868,0.0,11.081966042573791,11.081966042573791,-1.2810187345931128,13.334168108086955
