ID,RAJ2000,DEJ2000,R,PMem,Pfree,tLum,tRad,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,zspec,ObjID
2420,76.11628694444444,-52.69351888888888,0.278,0.815,1.0,1.0000000000000002,1.0000000000000002,23.8345,0.1197,22.2896,0.0358,21.276,0.0234,20.8091,0.0309,,2941861235
2420,76.08077888888887,-52.691156111111106,0.187,0.788,1.0,0.7065290000000001,1.0000000000000002,25.6918,0.5016,23.5276,0.0889,22.6602,0.0683,22.3154,0.102,,2941861549
2420,76.12183805555554,-52.6932761111111,0.33,0.016,1.0,1.0000000000000002,1.0000000000000002,26.9209,1.9421,23.5515,0.1148,22.3416,0.0628,21.5401,0.0601,,2941861224
2420,76.11605499999999,-52.68904499999999,0.243,0.056,1.0,1.0000000000000002,1.0000000000000002,23.9103,0.1165,22.7003,0.0445,21.9523,0.0408,21.7604,0.0685,,2941861698
2420,76.13621305555554,-52.688873888888885,0.462,0.8,1.0,1.0000000000000002,1.0000000000000002,23.9152,0.1274,22.0139,0.0235,20.9403,0.0156,20.4883,0.0198,,2941861707
2420,76.08972305555555,-52.68655694444444,0.06,0.945,1.0,1.0000000000000002,1.0000000000000002,24.0097,0.1136,22.1809,0.0252,21.1825,0.0178,20.7862,0.0246,,2941861933
2420,76.09453388888888,-52.68530499999999,0.008,0.469,1.0,1.0000000000000002,1.0000000000000002,25.3694,0.3065,23.1945,0.055,21.7973,0.024,21.2958,0.0303,,2941862028
2420,76.09272388888888,-52.68519388888888,0.026,0.245,1.0,1.0000000000000002,1.0000000000000002,23.9828,0.118,22.8634,0.0556,21.6032,0.0277,21.1291,0.0361,,2941862034
2420,76.09720388888888,-52.68502805555555,0.027,0.923,1.0,1.0000000000000002,1.0000000000000002,25.0394,0.3009,23.1133,0.0667,21.8694,0.0351,21.4157,0.0463,,2941862042
2420,76.09108194444444,-52.68433888888888,0.049,0.728,1.0,0.8767680000000001,1.0000000000000002,24.679,0.2556,23.2516,0.0894,22.5131,0.0751,22.2343,0.1178,,2941862103
2420,76.0949561111111,-52.685651111111106,0.0,1.0,1.0,1.0000000000000002,1.0000000000000002,23.5681,0.1135,21.6967,0.0264,20.5111,0.0142,20.0653,0.0188,,2941862553
2420,76.09380888888887,-52.68361805555555,0.039,0.372,1.0,0.4811480000000001,1.0000000000000002,24.6543,0.2518,23.3846,0.0987,22.8048,0.0952,22.3768,0.126,,2941862589
2420,76.13304194444443,-52.68183305555555,0.429,0.588,1.0,0.6019540000000001,1.0000000000000002,25.5389,0.7118,23.5989,0.1273,22.5315,0.0817,22.3351,0.1385,,2941862816
2420,76.10252694444443,-52.68298888888888,0.097,0.905,1.0,1.0000000000000002,1.0000000000000002,24.2295,0.1882,21.9708,0.0284,20.8119,0.0161,20.3488,0.0211,,2941862899
2420,76.10257388888888,-52.68081999999999,0.123,0.186,1.0,1.0000000000000002,1.0000000000000002,25.2907,0.3382,23.8578,0.1173,22.7489,0.073,21.9502,0.0696,,2941862938
2420,76.10560388888888,-52.67833388888888,0.179,0.845,1.0,1.0000000000000002,1.0000000000000002,23.9899,0.1218,22.6204,0.0452,21.5111,0.0269,21.0754,0.037,,2941863206
2420,76.1283511111111,-52.677478888888885,0.4,0.68,1.0,0.75804,1.0000000000000002,25.496,0.3696,23.6763,0.0721,22.7618,0.0546,22.3198,0.0729,,2941863301
2420,76.0940461111111,-52.673761944444436,0.218,0.727,1.0,1.0000000000000002,1.0000000000000002,25.2033,0.3414,22.7163,0.0454,21.5534,0.0259,21.0356,0.0331,,2941863821
2420,76.11009305555555,-52.66886388888888,0.351,0.69,1.0,0.6596400000000001,1.0000000000000002,25.2487,0.5079,23.8474,0.1829,22.9861,0.1374,22.3087,0.151,,2941866062
2420,76.14715194444443,-52.666846111111106,0.675,0.469,1.0,1.0000000000000002,0.9096830000000001,24.713,0.2591,22.8717,0.0507,21.7099,0.0328,21.3335,0.049,,2941866406
2420,76.13786999999999,-52.659614999999995,0.675,0.031,1.0,1.0000000000000002,0.9098310000000001,25.0846,0.3894,22.9682,0.0585,21.8627,0.0384,21.1781,0.0426,,2941867489
2420,76.04932194444443,-52.676243888888884,0.536,0.152,1.0,0.9999890000000001,0.9999810000000001,24.1723,0.1738,23.1199,0.0761,22.2203,0.0587,21.962,0.0962,,2941863512
2420,76.06266888888888,-52.66615694444444,0.507,0.209,1.0,1.0000000000000002,0.9999990000000001,22.8034,0.0594,21.5598,0.0223,20.6337,0.0177,20.212,0.0246,,2941866704
2420,76.06619305555554,-52.661159999999995,0.551,0.624,1.0,1.0000000000000002,0.9999310000000001,24.275,0.1804,22.7597,0.0535,21.7684,0.0365,21.2936,0.0471,,2941867315
2420,76.0668061111111,-52.65890194444444,0.582,0.642,1.0,1.0000000000000002,0.9993190000000001,24.7848,0.2081,23.031,0.0489,21.9794,0.0334,21.4781,0.0423,,2941867723
2420,76.05120305555555,-52.65534805555555,0.739,0.078,1.0,1.0000000000000002,0.527298,24.6947,0.4109,23.027,0.1054,21.9264,0.0636,21.1825,0.0683,,2941868706
2420,76.06844694444443,-52.651014999999994,0.7,0.015,1.0,1.0000000000000002,0.7983150000000001,22.5171,0.0385,21.0677,0.0121,20.3561,0.0121,20.0478,0.0198,,2941869483
2420,76.0349011111111,-52.7085161111111,0.788,0.515,1.0,1.0000000000000002,0.17786500000000002,24.4052,0.1962,22.9383,0.0611,21.8461,0.0448,21.435,0.0551,,2941859147
2420,76.02517999999999,-52.69305388888888,0.787,0.237,1.0,1.0000000000000002,0.18216900000000003,25.5472,0.6419,22.9991,0.0798,22.1771,0.0765,21.6538,0.0865,,2941861301
2420,76.06027888888887,-52.685669999999995,0.385,0.13,1.0,1.0000000000000002,1.0000000000000002,24.1657,0.1525,23.2649,0.0774,22.2702,0.0562,21.8453,0.0801,,2941862012
2420,76.02249694444444,-52.69145694444444,0.812,0.373,1.0,1.0000000000000002,0.07954200000000002,24.4705,0.2142,22.2702,0.0356,21.133,0.0261,20.6353,0.0291,,2941861584
